"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","infraspecificEpithet","dayIdentified","recordedBy","recordNumber","day","continentOcean","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","typeStatus","class","previousCatalogNumber","relatedCatalogItem","sex"
"3243","2019-10-02 15:04:47-03","UFMG","BHCB","69553","PreservedSpecimen","Plantae","Dicotyledon",NA,"Trigoniaceae","Trigonia","nivea","Trigonia nivea nivea","Cambess.",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 5, 110 m","auto","nivea",NA,"Nogueira, CP","s.n.","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3244","2019-10-02 14:52:18-03","UFMG","BHCB","82183","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"2016","12","2003","04","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plantas do Brasil. Mata. Cipó. Flores brancas. PJ 522, plot 5, árvore 3339,2","auto",NA,NA,"Couto, FR","s.n.","16","Southern America",NA,NA,NA,NA,NA,"BHCB039701",NA,NA,NA,NA,NA,NA
"3245","2019-10-02 15:00:46-03","UFMG","BHCB","69539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium",NA,"Psidium",NA,NA,NA,NA,"2002","02","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 4","auto",NA,NA,"Gomes, JV","1102","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3246","2019-10-02 14:59:32-03","UFMG","BHCB","78211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia",NA,"Trichilia",NA,NA,NA,NA,"2003","02","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica. Plot 1, árvore 59, PJ 413. Arbóreo, frutos verdes com arilo laranja","auto",NA,NA,"Couto, FR","193","14","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247","2019-10-02 15:05:04-03","UFMG","BHCB","69523","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Anchietea","pyrifolia","Anchietea pyrifolia","(Mart.) G.Don",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 2","auto",NA,NA,"Gomes, JV","533","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248","2019-10-02 14:51:17-03","UFMG","BHCB","7881","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Adenocalymma","trifoliatum","Adenocalymma trifoliatum","(Vell.) R.C.Laroche",NA,NA,NA,"1985","10","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica. secundária;arbusto;c/ fruto verde separado","auto",NA,NA,"Lopes, MA","753","21","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3249","2019-10-02 14:48:29-03","UFMG","BHCB","7293","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,"1986","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica secundária;arbusto;alimento de mico;frtuo amarelo-1cm;WWxo2-UNICATA;","auto",NA,NA,"Ferrari, SF","s.n.","22","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250","2019-10-02 14:48:27-03","UFMG","BHCB","75993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Guatteria","odontopetala","Guatteria odontopetala","Mart.",NA,NA,NA,"2002","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Plot 1, árvore 198, PJ 358. Pindaíba. Arbóreo","auto",NA,NA,"Pereira, RP","s.n.","05","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3251","2019-10-02 14:48:27-03","UFMG","BHCB","7287","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Guatteria","odontopetala","Guatteria odontopetala","Mart.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica;arbóreo-15m;fruto verde;","auto",NA,NA,"Andrade, PM de; et al.","847","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3252","2019-10-02 14:59:30-03","UFMG","BHCB","15794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Guarea","kunthiana","Guarea kunthiana","A.Juss.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica ;arbóreo;flores róseas;arv.nº4362;","auto",NA,NA,"Andrade, PM de; Lopes, MA","841","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3253","2019-10-02 14:48:29-03","UFMG","BHCB","7880","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Rollinia","laurifolia","Rollinia laurifolia","Schlecht.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica. secundária;arbóreo;5-47;de 26 verde;","auto",NA,NA,"Lopes, MA","868","21","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3254","2019-10-02 15:00:51-03","UFMG","BHCB","75567","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira",NA,"Guapira",NA,NA,NA,NA,"2002","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Plot 1, Árvore 339, PJ 300. Arbóreo, frutos imaturos verdes","auto",NA,NA,"Couto, FR","119","05","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255","2019-10-02 15:02:54-03","UFMG","BHCB","7893","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Pilocarpus","giganteus","Pilocarpus giganteus","Engl.",NA,NA,NA,"1985","04","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica.arbusto;anotada anteriormente como arv.nº5956;","auto",NA,NA,"Lopes, MA; et al.","731","27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3256","2019-10-02 15:05:04-03","UFMG","BHCB","73692","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Anchietea","salutaris","Anchietea salutaris","A.St.-Hil.",NA,NA,NA,"2002","06","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Cipó, fruto verde","auto",NA,NA,"Couto, FR","39","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3257","2019-10-02 14:54:08-03","UFMG","BHCB","75981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","striata","Inga striata","Benth.",NA,"2011","05","2002","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Árvore, frutos imaturos verdes; Mata atlântica","auto",NA,"17","Couto, FR","148","14","Southern America",NA,NA,NA,NA,NA,"BHCB031224",NA,NA,NA,NA,NA,NA
"3258","2019-10-02 14:53:16-03","UFMG","BHCB","78206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Manihot",NA,"Manihot","Mill.",NA,NA,NA,"2003","01","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Cipó, frutos imaturos verdes; Mata Atlântica. PJ 400.","auto",NA,NA,"Mourthé, I","s.n.","27","Southern America",NA,NA,NA,NA,NA,"BHCB013814",NA,NA,NA,NA,NA,NA
"3259","2019-10-02 15:03:04-03","UFMG","BHCB","75990","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","membranifolius","Allophylus membranifolius","Radlk.",NA,"2014","06","2002","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Árvore, frutos maduros de amarelos a vermelhos; Mata atlântica","auto",NA,"05","Couto, FR","160","21","Southern America",NA,NA,NA,NA,NA,"BHCB021104",NA,NA,NA,NA,NA,NA
"3260","2019-10-02 15:05:38-03","UFMG","BHCB","11845","PreservedSpecimen","Plantae","Lichenes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","10","Brasil","Minas Gerais","Caratinga","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434","49886",NA,NA,"auto",NA,NA,"Eliasaro, S","525","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3261","2019-10-02 14:55:27-03","UFMG","BHCB","74976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Ocotea","polyantha","Ocotea polyantha","(Nees & Mart.) Mez",NA,"2003","10","2002","08","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"'Canela'. Mata atlântica. Arbóreo, frutos imaturos verdes","auto",NA,NA,"Mourthé, I","s.n.","19","Southern America",NA,NA,NA,NA,NA,"BHCB045790",NA,NA,NA,NA,NA,NA
"3262","2019-10-02 15:03:17-03","UFMG","BHCB","78204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria",NA,"Pouteria",NA,NA,NA,NA,"2002","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plantas do Brasil. PJ 364.; Frutos imaturos verdes (Carpoteca).; Mata Atlântica.","auto",NA,NA,"Mourthé, I","s.n.","30","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3263","2019-10-02 15:01:01-03","UFMG","BHCB","71299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Dulacia",NA,"Dulacia",NA,NA,NA,NA,"2002","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 3. Mata. Arbóreo","auto",NA,NA,"Couto, FR","991","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3264","2019-10-02 15:00:52-03","UFMG","BHCB","69547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Nyctaginaceae","Guapira","hirsuta","Guapira hirsuta","(Choisy) Lundell",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 5","auto",NA,NA,"Gomes, JV","1564","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3265","2019-10-02 15:01:01-03","UFMG","BHCB","75991","PreservedSpecimen","Plantae","Dicotyledon",NA,"Olacaceae","Dulacia",NA,"Dulacia",NA,NA,NA,NA,"2002","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Plot 3, PJ 353. Pindaíba. Arbóreo, frutos imaturos verdes","auto",NA,NA,"Couto, FR","162","02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3266","2019-10-02 15:01:23-03","UFMG","BHCB","7832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Planch.",NA,NA,NA,"1984","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica.arbóreo;c/ infloresc. feminina coletada ao lado da Pelada no Jaó;","auto",NA,NA,"Andrade, PM de; Lopes, MA","379","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3267","2019-10-02 15:01:23-03","UFMG","BHCB","69540","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Planch.",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 4","auto",NA,NA,"Gomes, JV","1117","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3268","2019-10-02 14:51:57-03","UFMG","BHCB","7426","PreservedSpecimen","Plantae","Dicotyledon",NA,"Caricaceae","Jacaratia","spinosa","Jacaratia spinosa","(Aubl.) A.DC.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica;arbóreo;comestível;arv.nº4363;só folhas;","auto",NA,NA,"Lopes, MA; et al.","s.n.","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3269","2019-10-02 14:59:42-03","UFMG","BHCB","75982","PreservedSpecimen","Plantae","Dicotyledon",NA,"Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,NA,NA,"2002","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Estrada Jaó, PJ 335. Tajuba. Arbóreo, látex, frutos verde-claros","auto",NA,NA,"Couto, FR","149","14","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3270","2019-10-02 15:02:57-03","UFMG","BHCB","69548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","arborea","Casearia arborea","(Rich.) Urb.",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 5","auto",NA,NA,"Gomes, JV","1621","10","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3271","2019-10-02 15:02:49-03","UFMG","BHCB","71294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Simira",NA,"Simira",NA,NA,NA,NA,"2002","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 1. Mata. Arbóreo","auto",NA,NA,"Couto, FR","91","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3272","2019-10-02 15:02:49-03","UFMG","BHCB","69514","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Simira",NA,"Simira",NA,NA,NA,NA,"2002","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 1","auto",NA,NA,"Gomes, JV","91","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3273","2019-10-02 15:02:22-03","UFMG","BHCB","7921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Duroia","velutina","Duroia velutina","Hook.f. & K.Schum.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica;arbóreo;c/ flores e botões;arv.nº4373;","auto",NA,NA,"Andrade, PM de; Lopes, MA","836","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3274","2019-10-02 14:54:32-03","UFMG","BHCB","74977","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Pseudopiptadenia","warmingii","Pseudopiptadenia warmingii","(Benth.) G.P. Lewis & M.P.Lima",NA,NA,NA,"2002","08","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica. Arbóreo, flores e estames brancos, cheirosas","auto",NA,NA,"Mourthé, I","s.n.","19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3275","2019-10-02 14:59:35-03","UFMG","BHCB","7898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","silvatica","Trichilia silvatica","C.DC.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica.arbóreo;arv.nº4364;flores beges;","auto",NA,NA,"Andrade, PM de; Lopes, MA","845","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276","2019-10-02 14:53:55-03","UFMG","BHCB","7616","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dalbergia","nigra","Dalbergia nigra","(Vell.) Allemão ex Benth.",NA,NA,NA,"1986","03","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"mata atlântica;arbóreo;frutos verdes;","auto",NA,NA,"Andrade, PM de; et al.","738","24","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277","2019-10-02 15:02:22-03","UFMG","BHCB","7922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Duroia","velutina","Duroia velutina","Hook.f. & K.Schum.",NA,"1998","07","1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Arbóreo-25m;flores esverdeadas;em botão; Mata Atlântica","auto",NA,"17","Lopes, MA; Andrade, PM de","838","13","Southern America",NA,NA,NA,NA,NA,"BHCB023964",NA,NA,NA,NA,NA,NA
"3278","2019-10-02 15:02:22-03","UFMG","BHCB","9288","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Duroia","velutina","Duroia velutina","Hook.f. & K.Schum.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica;arbóreo18m;nº4373;flor e botões;","auto",NA,NA,"Lopes, MA","836","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3279","2019-10-02 15:02:37-03","UFMG","BHCB","71736","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Psychotria",NA,"Psychotria","L.",NA,NA,NA,"2002","06","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Arvoreta, frutos vermelhos quando maduros","auto",NA,NA,"Couto, FR","PJ151","06","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3280","2019-10-02 15:02:22-03","UFMG","BHCB","9316","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rubiaceae","Duroia","velutina","Duroia velutina","Hook.f. & K.Schum.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica;arbóreo25m;flores esverdeadas;em botão;nº4371;","auto",NA,NA,"Lopes, MA","838","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3281","2019-10-02 14:59:35-03","UFMG","BHCB","7888","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pallida","Trichilia pallida","Sw.",NA,NA,NA,"1985","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica.arbóreo;frutos se abrindo;sementes verdes e vermelhas;","auto",NA,NA,"Lopes, MA; et al.","742","21","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3282","2019-10-02 14:51:28-03","UFMG","BHCB","69543","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Jacaranda","puberula","Jacaranda puberula","Cham.",NA,NA,NA,"2001","12","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Plot 4","auto",NA,NA,"Gomes, JV","1258","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3283","2019-10-02 14:59:35-03","UFMG","BHCB","7886","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pallida","Trichilia pallida","Sw.",NA,NA,NA,"1985","04","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata Atlântica.arbóreo;flores esverdeadas;botões claros;arv.nº5034;","auto",NA,NA,"Lopes, MA; et al.","726","20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3284","2019-10-02 15:06:17-03","UFMG","BHCB","7429","PreservedSpecimen","Plantae","Monocotyledon",NA,"Commelinaceae","Gibasis","geniculata","Gibasis geniculata","(Jacq.) Rohweder",NA,NA,NA,"1984","05","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica;herbáceo;c/ frutos;","auto",NA,NA,"Andrade, PM de; et al.","242","26","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3285","2019-10-02 15:03:04-03","UFMG","BHCB","7889","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"2014","06","1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Árvore; Mata secundária","auto",NA,"05","Lopes, MA","862","20","Southern America",NA,NA,NA,NA,NA,"BHCB021116",NA,NA,NA,NA,NA,NA
"3286","2019-10-02 14:53:29-03","UFMG","BHCB","7598","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Andira","ormosioides","Andira ormosioides","Benth.",NA,NA,NA,"1985","11","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica;arbóreo;flores lilases;","auto",NA,NA,"Lopes, MA; et al.","850","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287","2019-10-02 15:01:53-03","UFMG","BHCB","7301","PreservedSpecimen","Plantae","Dicotyledon",NA,"Primulaceae","Clavija","spinosa","Clavija spinosa","(Vell.) Mez",NA,NA,NA,"1985","09","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434","49886",NA,"Mata atlântica secundária;arbusto;flores alaranjadas masculinas;femininas idem-PM749","auto",NA,NA,"Andrade, PM de; et al.","681","04","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
