"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","scientificName","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","specificEpithet","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","continentOcean","preparationType","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"45","2019-12-16 19:17:06-03","NYBG","NYBG","844080","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia hirsuta","G. G. Hatschbach","31620","1973","02","15","Brazil","Minas Gerais","Serro","Rod. Serro-Dantas, Km 10","-43.3792","-43.3792","-18.6047",NA,NA,"NY00844080","NY00844080","Pteridophyta","Schizaeales","hirsuta","Sw.","J. T. Mickel",NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"46","2019-12-16 19:17:06-03","NYBG","NYBG","02514600","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia hispida","G. G. Hatschbach","31620","1973","02","15","Brazil","Minas Gerais","Serro","Rod. Serro-Datas km 10.","-43.3793983459473",NA,NA,NA,NA,"NY02514600","NY02514600","Pteridophyta","Schizaeales","hispida","Kunze",NA,NA,NA,NA,"-18.604700088501","37754",NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2808368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,"South America","sheet",NA,NA,NA,NA,NA
"47","2019-12-16 19:17:21-03","NYBG","NYBG","921561","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia ouropretana","A. Salino","5102","2000","02","24","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, a caminho da Cachoeira do Piolho. Próximo a confluência do Córrego do Piolho com o Rio Jequitinhonha.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00921561","NY00921561","Pteridophyta","Schizaeales","ouropretana","Christ",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"48","2019-12-16 19:17:21-03","NYBG","NYBG","921562","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia ouropretana","A. Salino","5107","2000","02","26","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, Lago Azul.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00921562","NY00921562","Pteridophyta","Schizaeales","ouropretana","Christ",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000013 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"49","2019-12-16 19:17:22-03","NYBG","NYBG","921617","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia pinnata","A. Salino","5110","2000","02","26","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, a caminho do Lago Azul.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00921617","NY00921617","Pteridophyta","Schizaeales","pinnata","Sehnem",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"50","2019-12-16 19:17:22-03","NYBG","NYBG","921605","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia presliana","A. Salino","5100","2000","02","24","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, a caminho da Cachoeira do Piolho. Próximo a confluência do Córrego do Piolho com o Rio Jequitinhonha.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00921605","NY00921605","Pteridophyta","Schizaeales","presliana","Prantl",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"51","2019-12-16 19:17:22-03","NYBG","NYBG","921668","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia rutifolia","A. Salino","5096","2000","02","23","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, Cachoeira do Moinho.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00921668","NY00921668","Pteridophyta","Schizaeales","rutifolia","Mart.","A. Salino","2000","03",NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"52","2019-12-16 19:17:23-03","NYBG","NYBG","930111","PreservedSpecimen","Plantae","Anemiaceae","Anemia","Anemia villosa","A. Salino","5103","2000","02","24","Brazil","Minas Gerais","Serro","Distrito de Milho Verde, a caminho da Cahoeira do Piolho. Próximo a confluência do Córrego do Piolho com o Rio Jequitinhonha.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00930111","NY00930111","Pteridophyta","Schizaeales","villosa","Humb. & Bonpl. ex Willd.",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1001279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"53","2019-12-16 16:48:36-03","NYBG","NYBG","00854964","PreservedSpecimen","Plantae","Asteraceae","Baccharis","Baccharis ligustrina","G. G. Hatschbach","69713","1999","10","25","Brazil","Minas Gerais","Serro","Cabeceiras do rio Jequitinhonha, Cascata Moinho de Esteira. Margens do Rio Encachoeirado.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00854964","NY00854964","Magnoliophyta","Asterales","ligustrina","DC.","H. Robinson","2000",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=937793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"54","2019-12-16 16:48:36-03","NYBG","NYBG","00847091","PreservedSpecimen","Plantae","Asteraceae","Baccharis","Baccharis montana","L. O. Williams","7912","1945","10","06","Brazil","Minas Gerais","Serro","Boca da Mata","-43.3792","-43.3792","-18.6047","1400","1400","NY00847091","NY00847091","Magnoliophyta","Asterales","montana","DC.","G. Heiden","2012",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=935398 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"55","2019-12-16 18:34:18-03","NYBG","NYBG","898601","PreservedSpecimen","Plantae","Velloziaceae","Barbacenia","Barbacenia conicostigma","G. G. Hatschbach","28934","1972","01","14","Brazil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas","-43.3792","-43.3792","-18.6047",NA,NA,"NY00898601","NY00898601","Magnoliophyta","Pandanales","conicostigma","Goethart & Henrard",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=972041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"56","2019-12-16 18:34:18-03","NYBG","NYBG","898699","PreservedSpecimen","Plantae","Velloziaceae","Barbacenia","Barbacenia longiflora","R. de Mello-Silva","CFCR11127","1987","07","19","Brazil","Minas Gerais","Serro","Trinta Réis. Rodovia Datas-Serro (MG 2) Km 433. Inselberg beira da rodovia.","-43.58","-43.58","-18.57","1160","1160","NY00898699","NY00898699","Magnoliophyta","Pandanales","longiflora","Mart.","R. de Mello-Silva","1992","10",NA,"-18.57",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=976891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"57","2019-12-16 17:14:41-03","NYBG","NYBG","00958837","PreservedSpecimen","Plantae","Fabaceae","Biancaea","Biancaea decapetala","L. O. Williams","6824","1945","05","11","Brazil","Minas Gerais","Serro","Cruzeiro, near Sêrro","-43.3792","-43.3792","-18.6047",NA,NA,"NY00958837","NY00958837","Magnoliophyta","Fabales","decapetala","(Roth) O.Deg.",NA,"2018",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1025064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"58","2019-12-16 17:50:34-03","NYBG","NYBG","00955673","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","Bouchea fluminensis","L. O. Williams","6988","1945","05","02","Brazil","Minas Gerais","Serro","Serra de Condado, 10-12 km N of Serro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00955673","NY00955673","Magnoliophyta","Lamiales","fluminensis","(Vell.) Moldenke","H. N. Moldenke",NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1033252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"59","2019-12-16 18:38:15-03","NYBG","NYBG","00918831","PreservedSpecimen","Plantae","Cyperaceae","Bulbostylis","Bulbostylis","G. G. Hatschbach","28910","1972","01","19","Brazil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00918831","NY00918831","Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"60","2019-12-16 18:06:35-03","NYBG","NYBG","00997981","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","Byrsonima","G. M. Magalhaes","18956","1963","03","19","Brazil","Minas Gerais","Serro","Serra do Sêrro. Campo rupestre base da Serra lado Leste. Comum nas bases das Serra do Serro e Itambé sempre entre rocha.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00997981","NY00997981","Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1191589 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"61","2019-12-16 18:07:10-03","NYBG","NYBG","00893896","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","Byrsonima variabilis","L. O. Williams","6976","1945","04","29","Brazil","Minas Gerais","Serro","Serra de Itambé, about 18 km northeast of Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00893896","NY00893896","Magnoliophyta","Malpighiales","variabilis","A.Juss.",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"62","2019-12-16 17:14:57-03","NYBG","NYBG","01131981","PreservedSpecimen","Plantae","Fabaceae","Calliandra","Calliandra asplenioides","R. de Mello-Silva","2959","2007","11","15","Brazil","Minas Gerais","Serro","Estrada Serro - Milho Verde, 10.2 km. do início da estrada.","-43.4494","-43.4494","-18.5247","998","998","NY01131981","NY01131981","Magnoliophyta","Fabales","asplenioides",NA,"L. M. Borges",NA,NA,NA,"-18.5247",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1285792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"63","2019-12-16 18:17:55-03","NYBG","NYBG","1523283","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia corymbosa","G. G. Hatschbach","28928","1972","01","19","Brazil","Minas Gerais","Serro","Rod. MG-2, Entre Serro e Datas","-43.3792","-43.3792","-18.6047",NA,NA,"NY01523283","NY01523283","Magnoliophyta","Myrtales","corymbosa","Mart. & Schrank ex DC.","K. F. Rodrigues","2011",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792442 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"64","2019-12-16 18:17:55-03","NYBG","NYBG","1523322","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia fasciculata","G. G. Hatschbach","28896","1972","01","18","Brazil","Minas Gerais","Serro","Rod. MG-2","-43.3793983459473",NA,NA,NA,NA,"NY01523322","NY01523322","Magnoliophyta","Myrtales","fasciculata","(Spreng.) K.Fidanza & A.B.Martins","K. F. Rodrigues","2011",NA,NA,"-18.604700088501","37754",NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1793914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","auto",NA,"South America","sheet",NA,NA,NA,NA,NA
"65","2019-12-16 18:17:55-03","NYBG","NYBG","1523294","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia hilariana","L. O. Williams","6811","1945","05","05","Brazil","Minas Gerais","Serro","Serra de Monjolo, 18 km. north of Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY01523294","NY01523294","Magnoliophyta","Myrtales","hilariana","(Kunth) DC.","A. B. Martins","1984",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"66","2019-12-16 18:17:55-03","NYBG","NYBG","1523296","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia hilariana","G. M. Magalhaes","18931","1963","03","17","Brazil","Minas Gerais","Serro","Serra do Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY01523296","NY01523296","Magnoliophyta","Myrtales","hilariana","(Kunth) DC.","A. B. Martins","1984",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"67","2020-01-06 12:45:22-03","NYBG","NYBG","3910049","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia longifolia","R. Romero","5380","1998","06","06","Brazil","Minas Gerais","Serro","Estrada para o Distrito de Milho Verde, ca. 7km da cidade de Serro.","-43.36666667","-43.36666667","-18.63333333",NA,NA,"NY03910049",NA,"Magnoliophyta","Myrtales","longifolia","(Cogn.) Fidanza & A.B.Martins",NA,NA,NA,NA,"-18.63333333",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451082 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","Sheet",NA,NA,NA,NA,NA
"68","2020-01-06 12:45:22-03","NYBG","NYBG","3910179","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia salviifolia","F. Almeda","7812","1998","06","06","Brazil","Minas Gerais","Serro","Estrada para o Distrito de Milho Verde, ca. 7km da cidade de Serro","-43.36666667","-43.36666667","-18.63333333",NA,NA,"NY03910179",NA,"Magnoliophyta","Myrtales","salviifolia","(Cham.) A.B.Martins",NA,NA,NA,NA,"-18.63333333",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","Sheet",NA,NA,NA,NA,NA
"69","2020-01-06 12:45:22-03","NYBG","NYBG","3910186","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","Cambessedesia salviifolia","F. Almeda","7811","1998","06","06","Brazil","Minas Gerais","Serro","Estrada para o Distrito de Milho Verde, ca. 6km da cidade de Serro","-43.36666667","-43.36666667","-18.63333333",NA,NA,"NY03910186",NA,"Magnoliophyta","Myrtales","salviifolia","(Cham.) A.B.Martins",NA,NA,NA,NA,"-18.63333333",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","Sheet",NA,NA,NA,NA,NA
"70","2019-12-16 18:57:26-03","NYBG","NYBG","985179","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","Cardiospermum grandiflorum","P. Acevedo-Rodríguez","1498","1986","08","20","Brazil","Minas Gerais","Serro","Na orla da Rod. MG-010, a 66km de Diamantina hacia Conceição de Mato Dentro.","-43.3792","-43.3792","-18.6047","1000","1000","NY00985179","NY00985179","Magnoliophyta","Sapindales","grandiflorum","Sw.",NA,NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076445 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"71","2019-12-16 17:16:09-03","NYBG","NYBG","00982340","PreservedSpecimen","Plantae","Fabaceae","Centrosema","Centrosema coriaceum","G. G. Hatschbach","28916","1972","01","19","Brazil","Minas Gerais","Serro","Rod. MG-2, entre Serro e Datas","-43.3792","-43.3792","-18.6047",NA,NA,"NY00982340",NA,"Magnoliophyta","Fabales","coriaceum","Benth.","R. Williams","1977","06","03","-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"72","2019-12-16 19:00:46-03","NYBG","NYBG","911044","PreservedSpecimen","Plantae","Solanaceae","Cestrum","Cestrum axillare","L. O. Williams","6994","1945","05","02","Brazil","Minas Gerais","Serro","Serra de Condado, 10-12 km. north of Sêrro","-43.3792","-43.3792","-18.6047",NA,NA,"NY00911044","NY00911044","Magnoliophyta","Solanales","axillare","Vell.","M. H. Nee","2009",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=990490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"73","2019-12-16 18:17:56-03","NYBG","NYBG","02831636","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","Chaetostoma armatum","G. Martinelli","18938","2016","01","27","Brazil","Minas Gerais","Serro","Distrito de Capivari. Estrada Milho Verde-Capivari, 5 Km do entroncamento para Milho Verde","-43.460556","-43.460556","-18.476944",NA,NA,"NY02831636","NY02831636","Magnoliophyta","Myrtales","armatum","(Spreng.) Cogn.",NA,NA,NA,NA,"-18.476944",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3129407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"74","2019-12-16 17:18:11-03","NYBG","NYBG","00960675","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","Chamaecrista ramosa erythrocalyx","G. M. Magalhaes","18932","1963","03","17","Brazil","Minas Gerais","Serro","Serra do Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00960675","NY00960675","Magnoliophyta","Fabales","ramosa","(Mart. ex Benth.) H.S.Irwin & Barneby","B. Baker","2011",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","erythrocalyx",NA,NA,NA,NA
"75","2019-12-16 17:18:11-03","NYBG","NYBG","00960699","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","Chamaecrista ramosa erythrocalyx","G. M. Magalhaes","18932","1963","03","17","Brazil","Minas Gerais","Serro","Serra do Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00960699","NY00960699","Magnoliophyta","Fabales","ramosa","(Mart. ex Benth.) H.S.Irwin & Barneby","B. Baker","2011",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1049262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet","erythrocalyx",NA,NA,NA,NA
"76","2019-12-16 17:18:28-03","NYBG","NYBG","00960896","PreservedSpecimen","Plantae","Fabaceae","Chamaecrista","Chamaecrista semaphora","G. G. Hatschbach","69697","1999","10","25","Brazil","Minas Gerais","Serro","Cabeceira do rio Jequitinhonha, Cascata Moinho de Esteira","-43.3792","-43.3792","-18.6047",NA,NA,"NY00960896","NY00960896","Magnoliophyta","Fabales","semaphora","(H.S.Irwin & Barneby) H.S.Irwin & Barneby","R. C. Barneby","2000",NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1051770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"77","2019-12-16 18:48:22-03","NYBG","NYBG","00897689","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","Cissampelos","G. G. Hatschbach","67382","1997","11","21","Brazil","Minas Gerais","Serro","Pedro Lessa.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00897689","NY00897689","Magnoliophyta","Ranunculales",NA,NA,"R. C. Barneby",NA,NA,NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
"78","2019-12-16 18:48:39-03","NYBG","NYBG","00859424","PreservedSpecimen","Plantae","Ranunculaceae","Clematis","Clematis brasiliana","L. O. Williams","6791","1945","05","08","Brazil","Minas Gerais","Serro","Serra da Bocaina, 15 km. north of Sêrro.","-43.3792","-43.3792","-18.6047",NA,NA,"NY00859424","NY00859424","Magnoliophyta","Ranunculales","brasiliana","DC.","N. P. Moreno","1992","09",NA,"-18.6047",NA,NA,"<a href=http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA
