"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","class","scientificNameAuthorship","recordNumber","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","previousCatalogNumber","relatedCatalogItem","relationshipType"
"4954","2019-09-13 11:58:59-03","UFVJM","HDJF","2504","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002504",NA,NA,NA,NA,NA,NA,NA,NA
"4955","2019-09-13 11:58:59-03","UFVJM","HDJF","2508","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002508",NA,NA,NA,NA,NA,NA,NA,NA
"4956","2019-09-13 11:58:59-03","UFVJM","HDJF","2514","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002514",NA,NA,NA,NA,NA,NA,NA,NA
"4957","2019-09-13 11:58:59-03","UFVJM","HDJF","2515","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002515",NA,NA,NA,NA,NA,NA,NA,NA
"4958","2019-09-13 11:58:59-03","UFVJM","HDJF","2516","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002516",NA,NA,NA,NA,NA,NA,NA,NA
"4959","2019-09-13 11:58:59-03","UFVJM","HDJF","2517","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002517",NA,NA,NA,NA,NA,NA,NA,NA
"4960","2019-09-13 11:58:59-03","UFVJM","HDJF","2520","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002520",NA,NA,NA,NA,NA,NA,NA,NA
"4961","2019-09-13 11:58:59-03","UFVJM","HDJF","2521","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002521",NA,NA,NA,NA,NA,NA,NA,NA
"4962","2019-09-13 11:59:21-03","UFVJM","HDJF","2497","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Pseudobrickellia","angustissima","Pseudobrickellia angustissima","Chaves, DA","2014","08","08","Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,"(Spreng ex Baker) R.M. King & H. Rob.","s.n.","Southern America",NA,"HDJF002497",NA,NA,NA,NA,NA,NA,NA,NA
"4963","2019-09-13 11:59:21-03","UFVJM","HDJF","2498","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Pseudobrickellia","angustissima","Pseudobrickellia angustissima","Chaves, DA","2014","08","08","Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,"(Spreng ex Baker) R.M. King & H. Rob.","s.n.","Southern America",NA,"HDJF002498",NA,NA,NA,NA,NA,NA,NA,NA
"4964","2019-09-13 11:59:21-03","UFVJM","HDJF","2499","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Pseudobrickellia","angustissima","Pseudobrickellia angustissima","Chaves, DA","2014","08","08","Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,"(Spreng ex Baker) R.M. King & H. Rob.","s.n.","Southern America",NA,"HDJF002499",NA,NA,NA,NA,NA,NA,NA,NA
"4965","2019-09-13 12:00:31-03","UFVJM","HDJF","2525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Remijia","ferruginea","Remijia ferruginea","Otoni, TJO","2013","10",NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,"(A.St.-Hil.) DC.","s.n.","Southern America",NA,"HDJF002525",NA,NA,NA,NA,NA,NA,NA,NA
"4966","2019-09-13 12:00:34-03","UFVJM","HDJF","2505","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae",NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002505","HDJF002505_01",NA,NA,NA,NA,NA,NA,NA
"4967","2019-09-13 12:00:34-03","UFVJM","HDJF","2506","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae",NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002506","HDJF002506_01",NA,NA,NA,NA,NA,NA,NA
"4968","2019-09-13 12:00:34-03","UFVJM","HDJF","2507","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapotaceae",NA,NA,NA,NA,NA,NA,NA,"Machado, ELM","2013","07","25","Brasil","Minas Gerais","Conceição do Mato Dentro","Área de preservação da empresa Anglo American","-43.4249992370605","-19.0372009277344",NA,NA,"60318",NA,NA,"auto",NA,NA,"s.n.","Southern America",NA,"HDJF002507","HDJF002507_01",NA,NA,NA,NA,NA,NA,NA
"4969","2019-09-13 11:59:45-03","UFVJM","HDJF","6076","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Platypodium","elegans","Platypodium elegans","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG; Silva, LFA","2018","03","21","Brasil","Minas Gerais","Conceição do Mato Dentro","ACESSO PRàXIMO VIVEIRO","-43","-19","-43","-19",NA,NA,NA,NA,NA,"Vogel","61","Southern America",NA,"HDJF006076","HDJF006076_01","709","709",NA,NA,NA,NA,NA
"4970","2019-09-13 11:59:48-03","UFVJM","HDJF","6053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Humiriaceae","Humiriastrum","glaziovii","Humiriastrum glaziovii","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG; Silva, LFA","2018","03","22","Brasil","Minas Gerais","Conceição do Mato Dentro","ACESSO PRàXIMO VIVEIRO","-43","-19","-43","-19",NA,NA,NA,NA,NA,"(Urb.) Cuatrec.","64","Southern America",NA,"HDJF006053","HDJF006053_01","709","709",NA,NA,NA,NA,NA
"4971","2019-09-13 11:59:48-03","UFVJM","HDJF","6056","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lamiaceae","Hyptidendron","asperrimum","Hyptidendron asperrimum","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG; Silva, LFA","2018","03","21","Brasil","Minas Gerais","Conceição do Mato Dentro","ACESSO PRàXIMO VIVEIRO","-43","-19","-43","-19",NA,NA,NA,NA,NA,"(Epling) Harley","63","Southern America",NA,"HDJF006056","HDJF006056_01","709","709",NA,NA,NA,NA,NA
"4972","2019-09-13 11:59:14-03","UFVJM","HDJF","6046","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","incanus","Eremanthus incanus","Machado, ELM","2018",NA,NA,"Soares, CCC; Silva, LS","2018","02","28","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-19","-43","-19",NA,NA,NA,NA,NA,"L.","18","Southern America",NA,"HDJF006046","HDJF006046_01","715","715",NA,NA,NA,NA,NA
"4973","2019-09-13 12:00:24-03","UFVJM","HDJF","6074","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Peraceae","Pera","glabrata","Pera glabrata","Machado, ELM","2018",NA,NA,"Soares, CCC; Silva, LS","2018","02","28","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-19","-43","-19",NA,NA,NA,NA,NA,"(Schott) Baill.","15","Southern America",NA,"HDJF006074","HDJF006074_01","715","715",NA,NA,NA,NA,NA
"4974","2019-09-13 12:00:18-03","UFVJM","HDJF","6071","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","mischophylla","Myrcia mischophylla","Faria, JEQ","2018",NA,NA,"Soares, CCC; Silva, LS","2018","02","28","Brasil","Minas Gerais","Conceição do Mato Dentro","BARRAGEM REJEITOS (µREA DE APOIO INDUSTRIAL)","-43","-19","-43","-19",NA,NA,NA,NA,NA,"Kiaersk.","B16","Southern America",NA,"HDJF006071","HDJF006071_01","715","715",NA,NA,NA,NA,NA
"4975","2019-12-19 09:39:22-03","UFVJM","HDJF","6019","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Sapindaceae","Allophylus","edulis","Allophylus edulis","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","05","18","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,NA,NA,NA,NA,"(A.St.-Hil., Cambess. & A. Juss.) Hieron. ex Niederl.","B112","Southern America",NA,"HDJF006019","HDJF006019_01","870","870",NA,NA,NA,NA,NA
"4976","2019-09-13 12:00:40-03","UFVJM","HDJF","6084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Vochysiaceae","Qualea","selloi","Qualea selloi","Shimizu, GH","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","05","17","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,NA,NA,NA,NA,"Warm.","105","Southern America",NA,"HDJF006084","HDJF006084_01","852","852",NA,NA,NA,NA,NA
"4977","2019-09-13 11:59:06-03","UFVJM","HDJF","6023","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","discolor","Aspidosperma discolor","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","05","17","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,NA,NA,NA,NA,"A.DC.","B109","Southern America",NA,"HDJF006023","HDJF006023_01","875","875",NA,NA,NA,NA,NA
"4978","2019-09-13 11:59:47-03","UFVJM","HDJF","6093","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Tachigali","friburgensis","Tachigali friburgensis","Machado, ELM","2018",NA,NA,"Soares, CCC; Barbalho, PPG;","2018","05","16","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19","-43","-19",NA,NA,NA,NA,NA,"(Harms) L.G.Silva & H.C.Lima","B95","Southern America",NA,"HDJF006093","HDJF006093_01","865","865",NA,NA,NA,NA,NA
