"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","previousCatalogNumber","relatedCatalogItem"
"56","2020-02-13 14:08:30-03","MN","R","48450","S","Plantae",NA,NA,NA,"Commelinaceae","Gibasis","geniculata","Gibasis geniculata","Mello, A.; Netto, L.S.M.","1880","06",NA,"Brasil","Minas Gerais","Muriaé","São Paulo de Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(Jacq.) Rohweder","Barreto, R.","1996","04","02",NA,NA,NA,NA,NA,"R010038209,R010038208",NA,NA,NA,NA,NA,NA,NA
"57","2020-02-13 14:09:23-03","MN","R","67503","S","Plantae",NA,NA,NA,"Fabaceae","Bauhinia","longifolia","Bauhinia longifolia","Mattos, A.M.","1880","06",NA,"Brasil","Minas Gerais","Muriaé","St. Paulo de Muriaé","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(Bong.) Steud.","Vaz, A.M.S.F.","1997",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-07-29 13:48:00-03","UFPI","TEPB","17998","PreservedSpecimen","Plantae",NA,NA,NA,"Fabaceae","Centrosema","pubescens","Centrosema pubescens","L. Coradin","1987","08","31","Brasil","Minas Gerais","Muriae","Rodovia Muriae - Leopoldina (Br-116) km 13","-42.366667","-21.216667",NA,NA,"Volúvel, fruto verde-claro. Latossolo vermelho-avermelhado. comum Ambiente: Área de pastagem; originalmente mata.",NA,"Benth.","Harley, R.M","1997","04",NA,"8374",NA,"42° 22' W","21° 13' S",NA,NA,NA,NA,"950","950",NA,NA,NA
"59","2015-07-02 14:04:23-03","JBP","HPL","7019","S","Plantae",NA,NA,NA,"Solanaceae","Solanum","swartzianum","Solanum swartzianum","R. Tsuji, H. Lorenzi et al.","2007","01","30","Brasil","MG","Muriaé","Coletada em beira de estrada caminho para Muriaé-MG.","-42.3664","-21.1306","32715",NA,NA,"auto",NA,"R. Tsuji, H. Lorenzi et al.","2007","01","30","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-07-02 14:02:09-03","JBP","HPL","7018","S","Plantae",NA,NA,NA,"Fabaceae-Mimosoideae","Stryphnodendron","polyphyllum","Stryphnodendron polyphyllum","R. Tsuji, H. Lorenzi et al.","2007","01","30","Brasil","MG","Muriaé","Coletada em beira de estrada caminho para Muriaé-MG.","-42.3664","-21.1306","32715",NA,NA,"auto",NA,"R. Tsuji","2007","05","25","1599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-07-02 14:01:15-03","JBP","HPL","7017","S","Plantae",NA,NA,NA,"Boraginaceae","Cordia",NA,"Cordia","R. Tsuji, H. Lorenzi et al.","2007","01","30","Brasil","MG","Muriaé","Coletado em beira de estrada seguindo em direção para Carangola-MG.","-42.3664","-21.1306","32715",NA,NA,"auto",NA,NA,NA,NA,NA,"1598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-02-15 11:32:44-02","IPA","IPA","53213","S","Plantae","Plantae",NA,NA,"Annonaceae","Anaxagorea","dolichocarpa","Anaxagorea dolichocarpa","Melo-Silva, R.; Pirani, J.R.; Simão-Bianchini, R.; Fernando, J.; Ferreira, A.G.; Pirani, J.R.; Simão-Bianchini, R.; Fernando, J.; Ferreira, A.G.","1989","10","22","Brasil","Minas Gerais","Muriaé","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","Sprague & Sandwich","Maas, P.J.M.","1992",NA,NA,"96","Southern America",NA,NA,NA,"IPA0053213",NA,NA,NA,NA,NA,NA,NA
"63","2019-03-22 12:20:58-03","IPA","IPA","11496","S","Plantae","Plantae",NA,NA,"Moraceae","Ficus","insípida","Ficus insípida","Andrade-Lima","1958","03","13","Brasil","Minas Gerais","Muriaé","próximo margem do Rio Preto.","-42.3664016723633","-21.1305999755859","32715",NA,"Árvore 6-8m.","auto","Willd.","Emygdio, L.","1963","09","09","58-2933","Southern America",NA,NA,NA,"IPA0011496",NA,NA,NA,NA,NA,NA,NA
"64","2019-02-15 11:40:14-02","IPA","IPA","44272","S","Plantae","Plantae",NA,NA,"Flacourtiaceae","Prockia","crucis","Prockia crucis","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1984","12","12","Brasil","Minas Gerais","Muriaé","rod. BR-116.","-42.3664016723633","-21.1305999755859","32715",NA,"Arvoreta 5m; flores amarelas.; Mata.","auto","P. Browne ex L.","Hatschbach, G.","1985","01",NA,"48787","Southern America",NA,NA,NA,"IPA0044272",NA,NA,NA,NA,NA,NA,NA
"65","2020-03-10 08:28:42-03","UFV","VIC","21639","PreservedSpecimen","Plantae",NA,NA,NA,"Lauraceae",NA,NA,NA,"Crespo, S.",NA,NA,NA,"Brasil","Minas Gerais","Muriaé","Fazenda Iracema, Rodovia Muriaé miraí km 13,8","-55.138425","-12.090583",NA,NA,"Árvore casca do caule e flores de odor intenso.",NA,NA,NA,NA,NA,NA,"s.n.",NA,"-55.138425","-12.090583",NA,"VIC021639",NA,NA,NA,NA,NA,NA,NA
"66","2020-03-10 08:27:37-03","UFV","VIC","051037","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Aechmea","bambusoides","Aechmea bambusoides","PAULO M.L.;; FREGONEZI J.N.","2017","08","26","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"Epífita. Plantas em árvores isoladas ao longo do Rio Fumaça. Mata ciliar devastada. Área de pecuária. Poucas árvores com a espécie. Inflorescência com mais de 1 metro.","auto","L.B.Sm. & Reitz",NA,NA,NA,NA,"001",NA,NA,NA,NA,"VIC051037","VIC051037",NA,NA,NA,NA,NA,NA
"67","2020-03-10 08:30:20-03","UFV","VIC","024415","PreservedSpecimen","Plantae",NA,NA,NA,"Poaceae","Pennisetum","purpureum","Pennisetum purpureum","Trinta, Z.A.; Fromm, E.","1964","04","13","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"Em barranco de cerca de 3 m de altura, estames esbranquiçados.","auto","Schumach.",NA,NA,NA,NA,"703",NA,NA,NA,NA,"VIC024415","VIC024415",NA,NA,NA,NA,NA,NA
"68","2020-03-10 08:27:37-03","UFV","VIC","051038","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Aechmea","bambusoides","Aechmea bambusoides","PAULO M.L.;; FREGONEZI J.N.","2017","09","28","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"Epífita. População concentrada em uma fazenda ao lado do Rio Muriaé, coletadas em 4 árvores. Inflorescência com mais de 1 metro.","auto","L.B.Sm. & Reitz",NA,NA,NA,NA,"002",NA,NA,NA,NA,"VIC051038","VIC051038",NA,NA,NA,NA,NA,NA
"69","2020-03-10 08:29:48-03","UFV","VIC","038195","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Habenaria",NA,"Habenaria","Guarconi, E.; et al.","2004","02","26","Brasil","Minas Gerais","Muriaé","Apa de Pirapanema-Fazenda de Alexandre Baesso","-42.3664016723633","-21.1305999755859","32715",NA,"Terrestre, ereta, interior de mata, á sombra, local úmido, flores com esporão, duas políneas, sépalas verdes, pétalas verde claras.","auto",NA,NA,NA,NA,NA,"689",NA,NA,NA,NA,"VIC038195",NA,NA,NA,NA,NA,NA,NA
"70","2020-03-10 08:29:08-03","UFV","VIC","24409","PreservedSpecimen","Plantae",NA,NA,NA,"Meliaceae","Guarea","guidonia","Guarea guidonia","Salino, A.; Morais, P.O.","1999","04","17","Brasil","Minas Gerais","Muriaé","Área de usina hidrelétrica Cachoeira encoberta, Floresta Ciliar.","-42.3664016723633","-21.1305999755859","32715",NA,NA,"auto","(L) Sleumer","Salino, A.","1999","04","04","4606",NA,NA,NA,NA,"VIC024409","VIC024409",NA,NA,NA,NA,NA,NA
"71","2020-03-10 08:31:01-03","UFV","VIC","24442","PreservedSpecimen","Plantae",NA,NA,NA,"Vitaceae","Cissus","erosa","Cissus erosa","Salino, A.","1998","03","22","Brasil","Minas Gerais","Muriaé","As margens do rio Glória, Floresta ciliar da área de captação de água do DEMAE","-42.3664016723633","-21.1305999755859","32715",NA,"Trepadeira com folhas cartáceas, frutos imaturos verdes","auto","Rich.","Lombardi, J.A.","2013","05",NA,"4113",NA,NA,NA,NA,"VIC024442","VIC024442",NA,NA,NA,NA,NA,NA
"72","2020-03-10 08:28:33-03","UFV","VIC","24406","PreservedSpecimen","Plantae",NA,NA,NA,"Flacourtiaceae","Casearia","arborea","Casearia arborea","Salino, A.","1998","03","21","Brasil","Minas Gerais","Muriaé","As margens do rio Glória, Floresta ciliar da área de captação de água do DEMAE.","-42.3664016723633","-21.1305999755859","32715",NA,"Arvoreta com 4m de altura, flores brancas, frutos imaturos verdes.","auto","(Rich.) Urban","Marquete, R.","2009","06",NA,"4111",NA,NA,NA,NA,"VIC024406","VIC024406",NA,NA,NA,NA,NA,NA
"73","2020-03-10 08:27:28-03","UFV","VIC","24397","PreservedSpecimen","Plantae",NA,NA,NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","Salino, A.","1998","03","21","Brasil","Minas Gerais","Muriaé","Às margens do Rio Glória, Floresta Ciliar da área de captação de água do DEMAE.","-42.3664016723633","-21.1305999755859","32715",NA,"Trepadeira com folhas cartáceas, com flores rosadas. Borda de floresta ciliar.","auto","Mart.","Salino, A.","1998","03",NA,"4107",NA,NA,NA,NA,"VIC024397","VIC024397",NA,NA,NA,NA,NA,NA
"74","2020-03-10 08:27:44-03","UFV","VIC","25964","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Vriesea","ensiformis","Vriesea ensiformis","Paula, C.C. de","1998","03",NA,"Brasil","Minas Gerais","Muriaé","Belisário","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita, brácteas florais alaranjadas.","auto","(Vell) Beer","Paula, C.C. de","2001","06","26","s.n.",NA,NA,NA,NA,"VIC025964","VIC025964",NA,NA,NA,NA,NA,NA
"75","2020-03-10 08:27:45-03","UFV","VIC","25968","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Vriesea","procera","Vriesea procera","Paula, C.C. de","1999","12","05","Brasil","Minas Gerais","Muriaé","Belisário, estrada para o Pico do Itajuru","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita, botões florais não se desenvolvem completamente","auto","(Martius ex Schult. f.) Wittmack","Paula, C.C. de","2001","06","26","1328",NA,NA,NA,NA,"VIC025968","VIC025968",NA,NA,NA,NA,NA,NA
"76","2020-03-10 08:29:50-03","UFV","VIC","038167","PreservedSpecimen","Plantae",NA,NA,NA,"Orquidaceae","Epidendrum","secundum","Epidendrum secundum","Guarconi, E.","2005","02","07","Brasil","Minas Gerais","Muriaé","Belisário, fazenda Graminha Posto de cima.","-42.3664016723633","-21.1305999755859","32715",NA,"Rupícola, heliófila,comum, crescimento ereto, folhas verdes, brácteas escapais palha, tépalas rosa, labelo rosa com calosidade branca,centro de calosidade amarelo.","auto","Jacq",NA,NA,NA,NA,"826",NA,NA,NA,NA,"VIC038167",NA,NA,NA,NA,NA,NA,NA
"77","2020-03-10 08:27:44-03","UFV","VIC","25966","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Vriesea","ensiformis","Vriesea ensiformis","Paula, C.C. de","1998","02","05","Brasil","Minas Gerais","Muriaé","Belisário, Região do Itajuru","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita, brácteas florais amareladas","auto","(Vell) Beer","Paula, C.C. de",NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC025966","VIC025966",NA,NA,NA,NA,NA,NA
"78","2020-03-10 08:26:46-03","UFV","VIC","22531","PreservedSpecimen","Plantae",NA,NA,NA,"Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","Bittencourt, A.C.","1998","12","02","Brasil","Minas Gerais","Muriaé","Distrito de Belizário","-42.3664016723633","-21.1305999755859","32715",NA,"Terrestre, 40cm de altura, folhas verdes, folha fértil diferenciada.","auto","(L) Sw.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC022531","VIC022531",NA,NA,NA,NA,NA,NA
"79","2020-03-10 08:30:26-03","UFV","VIC","022530","PreservedSpecimen","Plantae",NA,NA,NA,"Polypodiaceae","Pleopeltis","astrolepis","Pleopeltis astrolepis","Bittencourt, A.","1998","12","02","Brasil","Minas Gerais","Muriaé","Distrito de Belizário, Margem esquerda da descida para cachoeira de Belizário.","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita ocorrendo em associação com um fungo(Liquen???) sobre tronco caido. Folha fértil.","auto","(Liebm.) E. Fourn.",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC022530","VIC022530",NA,NA,NA,NA,NA,NA
"80","2020-03-10 08:27:44-03","UFV","VIC","22529","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Vriesea","ensiformis","Vriesea ensiformis","Bittencourt, A.C.; Bortoluzzi, R.C.","1998","12","02","Brasil","Minas Gerais","Muriaé","Distrito de Belizário, Mata remanescente na face sul do Parque Estadual do Brigadeiro","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita #?# a 1,30 m do solo em local sombreado, folha verde clara nas regiões mediana e apical e branca na região basal; inflorescência ereta de coloração vermelha e amarela.","auto","(Vell) Beer",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC022529","VIC022529",NA,NA,NA,NA,NA,NA
"81","2020-03-10 08:26:35-03","UFV","VIC","36002","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Ruellia",NA,"Ruellia","Silva, M.R.; et al.","2001","08","02","Brasil","Minas Gerais","Muriaé","Fazenda Barro Alegre, Margens da BR116. Mata Atlântica perturbada.","-42.3664016723633","-21.1305999755859","32715",NA,"Subarbusto 30-50 cm altura na orla da mata. Folhas discolores, arroxeadas na face abaxial. Corola azul-arroxeada. Estames brancos.","auto",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC036002","VIC036002",NA,NA,NA,NA,NA,NA
"82","2020-03-10 08:26:36-03","UFV","VIC","37383","PreservedSpecimen","Plantae",NA,NA,NA,"Acanthaceae","Ruellia","sceptum-marinanum","Ruellia sceptum-marinanum","Pirani, J.R.; et al.","1989","10","23","Brasil","Minas Gerais","Muriaé","Fazenda Barro Alegre, Mata perto do Córrego Barro Alegre, beira da BR 116. Floresta pluvial tropical altlântica.","-42.3664016723633","-21.1305999755859","32715",NA,"Ervas, c.a. de 30-60 cm de altura; à sombra no interior e orla da floresta. Cálice verde, corola vermelha, filetes e anteras creme.","auto","(Vell.) Stern","Ezana, C.","1991",NA,NA,"2527",NA,NA,NA,NA,"VIC037383","VIC037383",NA,NA,NA,NA,NA,NA
"83","2020-03-10 08:29:52-03","UFV","VIC","24088","PreservedSpecimen","Plantae",NA,NA,NA,"Papilionoideae","Arachis",NA,"Arachis","BVE230","1999","12","06","Brasil","Minas Gerais","Muriaé","Fazenda Pedra Rachada","-42.3664016723633","-21.1305999755859","32715",NA,"Flores amarelas, isoladas e frutos subterrâneos. Propagação por sementes.","auto",NA,"Queiroz, L.P. de","2004","07","20","s.n.",NA,NA,NA,NA,"VIC024088","VIC024088",NA,NA,NA,NA,NA,NA
"84","2020-03-10 08:29:48-03","UFV","VIC","038172","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","recurvata","Gomesa recurvata","Guarconi, E.","2001","05","27","Brasil","Minas Gerais","Muriaé","Macuco","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita de luz difusa, freguente pseudobulbo ovoide, inflorescência pêndula. Flor amarelo esverdeada, abertura da coluna laranja, duas calosidades, margem de labelo, diâmetro vertical maior que horizontal.","auto","R. Br.",NA,NA,NA,NA,"259",NA,NA,NA,NA,"VIC038172",NA,NA,NA,NA,NA,NA,NA
"85","2020-03-10 08:29:34-03","UFV","VIC","24413","PreservedSpecimen","Plantae",NA,NA,NA,"Moraceae","Ficus","guaranitica","Ficus guaranitica","Salino, A.","1998","03","22","Brasil","Minas Gerais","Muriaé","Margens do Rio da Glória","-42.3664016723633","-21.1305999755859","32715",NA,"àrvore com 5m de altura, folhas coriáceas, frutos imaturos verdes.","auto","Chod.",NA,NA,NA,NA,"4114",NA,NA,NA,NA,"VIC024413","VIC024413",NA,NA,NA,NA,NA,NA
"86","2020-03-10 08:28:31-03","UFV","VIC","24405","PreservedSpecimen","Plantae",NA,NA,NA,"Euphorbiaceae","Mabea","fistulifera","Mabea fistulifera","Salino, A.","1998","03","21","Brasil","Minas Gerais","Muriaé","Margens do rio Glória. Floresta Ciliar da área de captação de água do DEMAE.","-42.3664016723633","-21.1305999755859","32715",NA,"Árvore, c.a. de 8,0 metros de altura, com inflorescências avermelhadas, frutos imaturos verdes.","auto","Mart.","Salino, A.","1998","03",NA,"4105",NA,NA,NA,NA,"VIC024405","VIC024405",NA,NA,NA,NA,NA,NA
"87","2020-03-10 08:27:44-03","UFV","VIC","16518","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Vriesea","guttata","Vriesea guttata","Paula, C.C. de","1995","12","08","Brasil","Minas Gerais","Muriaé","PESB, Área do Itajurú","-42.3664016723633","-21.1305999755859","32715",NA,"Epífita com inflorescência rósea e flores amarelas.","auto","linden","Paula, C.C. de","1996","07","04","1062",NA,NA,NA,NA,"VIC016518","VIC016518",NA,NA,NA,NA,NA,NA
"88","2020-03-10 08:29:48-03","UFV","VIC","038163","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Catasetum",NA,"Catasetum","Guarconi, E.","2004","02","26","Brasil","Minas Gerais","Muriaé","Pirapanema-Apa de pirapanema fazenda de Alexandre","-42.3664016723633","-21.1305999755859","32715",NA,"Serapilehira de local úmido á sombra, folha verde, inflorescência ereta, sépalas e pétalas verde alvas, labelo amarelo,calosidade na parte externa,coluna de 2 esporões na base, 9 flores carnosas, 2 polineas.","auto",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC038163","VIC038163",NA,NA,NA,NA,NA,NA
"89","2020-03-10 08:29:47-03","UFV","VIC","038182","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae",NA,NA,NA,"Guarconi, E.","2004","02","26","Brasil","Minas Gerais","Muriaé","Pirapanema, APA de Pirapanema,fazenda de Alexandre Baesso.","-42.3664016723633","-21.1305999755859","32715",NA,"terrestre, freguente, interior de mata, á sombra, folha e inflorescência eretas, labelo branco com bordos laterias lilás e asas, com nervura lilás. Pétalas e sépalas vinho esbranquiçada, com 10 flores, presença de esporão.","auto",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"VIC038182",NA,NA,NA,NA,NA,NA,NA
"90","2020-03-10 08:27:44-03","UFV","VIC","035397","PreservedSpecimen","Plantae",NA,NA,NA,"Bromeliaceae","Tillandsia","stricta","Tillandsia stricta","Guarçoni, E.","2005","02","11","Brasil","Minas Gerais","Muriaé","Pirapanema, Fazenda de Alexandre Baesso.","-42.3664016723633","-21.1305999755859","32715",NA,"Floresta estaciona semidecidual-mata secundária, epifita na sombra a 3,5 m do solo, bráctea floral verde, já florida.","auto","Sol. ex Sims",NA,NA,NA,NA,"835",NA,NA,NA,NA,"VIC035397","VIC035397",NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:51:21-03","UFJF","CESJ","70525","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Anemiaceae","Anemia","hirsuta","Anemia hirsuta","V.A.O. Dittrich; B.P.S. Pereira","2018","04","01","Brasil","Minas Gerais","Muriaé","Rodovia BR-116, Ao sul da sede do município","-42.368694","-21.190944",NA,NA,"Saxícola à beira da rodovia (área antropizada) no domínio da Floresta Atlântica",NA,"(L.) Sw.","V.A.O. Dittrich","2018","04",NA,"2242","América do Sul","-42.368694","-21.190944",NA,"CESJ070525",NA,NA,"315","315",NA,NA,NA
"92","2019-11-21 14:33:08-03","UFJF","CESJ","71607","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Cactaceae","Rhipsalis","juengeri","Rhipsalis juengeri","D.R. Gonzaga; R.C.C. Reis; T.E.C. Meneguzzo; C.N. Fraga","2015","02","04","Brasil","Minas Gerais","Muriaé","Parque Estadual Serra do Brigadeiro, Trilha para a Pedra do Cruzeiro, distrito de Careço","-42.519722","-20.878056",NA,NA,"Epífita a ca. 7m, frutos verdes imaturos com borda vinácea. Floresta Ombrófila Densa Altomontana.",NA,"Barthlott & N.P. Taylor","D.R. Gonzaga","2015","02","04","443","América do Sul","-42.519722","-20.878056",NA,"CESJ071607",NA,NA,"1409","1409",NA,NA,NA
"93","2019-11-21 14:33:08-03","UFJF","CESJ","71605","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Cactaceae","Rhipsalis","juengeri","Rhipsalis juengeri","D.R. Gonzaga; R.C.C. Reis; T.E.C. Meneguzzo; C.N. Fraga","2015","02","04","Brasil","Minas Gerais","Muriaé","Parque Estadual Serra do Brigadeiro, Trilha para a Pedra do Cruzeiro","-42.519444","-20.8775",NA,NA,"Epífita a ca. 6m, frutos róseos a vermelhos maduros, translúcidos. Floresta Ombrófila Densa Altomontana.",NA,"Barthlott & N.P. Taylor","D.R. Gonzaga","2015","02","04","444","América do Sul","-42.519444","-20.8775",NA,"CESJ071605",NA,NA,"1435","1435",NA,NA,NA
"94","2019-11-21 14:29:16-03","UFJF","CESJ","19214","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,"Silvio; G. Fani","1982","07","21","Brasil","Minas Gerais","Muriaé","Fazenda Zelândia","-42.3664016723633","-21.1305999755859","32715",NA,"Na mata, sobre tora seca. Cor de chocolate escura.","auto",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ019214",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:30:50-03","UFJF","CESJ","32082","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Araceae","Anthurium","solitarium","Anthurium solitarium","A. Salino","1998","03","21","Brasil","Minas Gerais","Muriaé","Rio Glória, Às margens do Rio Glória, na Floresta ciliar da área de captação de água do DEMAE.","-42.3664016723633","-21.1305999755859","32715",NA,"Sobre rocha, ás margens do rio, floresta ciliar.","auto","Schott","E.G.Gonçalves","1999","10",NA,"4080","América do Sul",NA,NA,NA,"CESJ032082","CESJ032082",NA,NA,NA,NA,NA,NA
"96","2019-11-21 14:40:39-03","UFJF","CESJ","63405","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Orchidaceae","Cattleya",NA,"Cattleya","?","2003","06","02","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"Material exclusivo da carpoteca.","auto",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ063405",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 14:44:29-03","UFJF","CESJ","X-259","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Rubiaceae","Mussaenda","philippica","Mussaenda philippica","K.L. Caetano","2003","04","21","Brasil","Minas Gerais","Muriaé",NA,"-42.3664016723633","-21.1305999755859","32715",NA,"Nome vulgar: Mussaenda branca","auto","A. Rich.",NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ00X259",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 14:53:53-03","UFJF","CESJ","57010","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Polypodiaceae","Serpocaulon","meniscifolium","Serpocaulon meniscifolium","A. Salino; P.O.Moraes","1998","04","18","Brasil","Minas Gerais","Muriaé","área de inundação da Usina Hidrelétrica de Cachoeira Encoberta, às margens do Rio Glória","-42.3664016723633","-21.1305999755859","32715",NA,"CFrescendo sobre rocha com humus, em floresta ciliar, na margem do rio.","auto","(Langsd. & Fisch.) A.R. Sm.","V.A.O. Dittrich","2010","11",NA,"4189","América do Sul",NA,NA,NA,"CESJ057010",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-21 14:44:41-03","UFJF","CESJ","59192","PreservedSpecimen","Plantae","Angiosperma",NA,NA,"Rutaceae","Hortia","brasiliana","Hortia brasiliana","C.C.Magalhães","2012","03","12","Brasil","Minas Gerais","Muriaé","distrito de São Fernando","-42.3664016723633","-21.1305999755859","32715",NA,"N.v.: para-tudo, pra-tudo. Árvore ca. 12m alt., com pequenas flores rosadas, reunidas num ramalhete nas partes mais altas do indivíduo.Uso popular da casca para problemas gástricos.","auto","Vand. ex DC.","M.Groppo","2012","03","15","4","América do Sul",NA,NA,NA,"CESJ059192",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 14:53:33-03","UFJF","CESJ","57305","PreservedSpecimen","Plantae","Polypodiopsida",NA,NA,"Polypodiaceae","Pecluma","plumula","Pecluma plumula","A. Salino","1998","03","22","Brasil","Minas Gerais","Muriaé","Em área de captação de água do DEMAE, Às margens do Rio Glória.","-42.3664016723633","-21.1305999755859","32715",NA,"Sobre rocha, a margem de rio, em floresta ciliar.","auto","(Humb. & Bonpl. ex Willd.) M.G.Price","A. Salino","1998","05",NA,"4119","América do Sul",NA,NA,NA,"CESJ057305",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-21 14:29:16-03","UFJF","CESJ","19213","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,"Silvio; G. Fani","1982","07","20","Brasil","Minas Gerais","Muriaé","Fazenda Zelândia","-42.3664016723633","-21.1305999755859","32715",NA,"Na mata, sobre tora seca. Cor vemelho alaranjada.","auto",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ019213",NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 14:29:16-03","UFJF","CESJ","19212","PreservedSpecimen","Plantae",NA,NA,NA,NA,NA,NA,NA,"G. Fani; Silvio","1982","07","20","Brasil","Minas Gerais","Muriaé","Fazenda Zelândia","-42.3664016723633","-21.1305999755859","32715",NA,"Na mata, sobre tora seca. Cor caramelo.","auto",NA,NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,NA,"CESJ019212",NA,NA,NA,NA,NA,NA,NA
"103","2019-07-24 15:27:45-03","ASU","ASU-PLANTS","9425","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtales","Myrtaceae","Campomanesia","laurifolia","Campomanesia laurifolia","G. Hatschbach; J. M. Silva","1984","12","11","Brazil","Minas Gerais","Muriae","Rod. BR-116","-42.3667","-21.1333",NA,NA,"NO gland in 5 anthers; scanned.; Pequena arvore de flores alvas. Da mata.",NA,"Gardn.",NA,NA,NA,NA,"48785",NA,"-42.3667","-21.1333",NA,NA,NA,NA,NA,NA,NA,"153587",NA
"104","2020-03-10 14:00:16-03","UFMS","CGMS","4020","PreservedSpecimen","Plantae",NA,NA,NA,"Bignoniaceae","Fridericia","speciosa","Fridericia speciosa","G. Hatschbach",NA,NA,NA,"Brasil","Minas Gerais","Muriaé","Br 116.","-42.3664016723633","-21.1305999755859","32715",NA,"Flor alva. Lenhosa, nervuras e ápice daCorola vermelhas. Habitat: Orla da mata. Habito: Trepadeira.","auto","Mart.","G. Hatschabach",NA,NA,NA,"48791",NA,NA,NA,NA,"CGMS1014409",NA,NA,NA,NA,NA,NA,NA
