"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class"
"112","2020-03-04 11:50:14-03","UFRJ","RFA","25904","Preservedecimen","Plantae",NA,NA,"Sapotaceae",NA,NA,NA,NA,"A. Quinet",NA,"2000","12","07",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Arbusto, 5m de altura, 12cm de DAP, flores amarelas, folha verde discolor, comum no local","RFA29553",NA,NA,"42º31'40''W","20º12'78''S","492","492",NA,NA,NA,NA,NA,NA
"113","2020-03-04 11:50:14-03","UFRJ","RFA","25934","Preservedecimen","Plantae",NA,NA,"Sapotaceae",NA,NA,NA,NA,"A. Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.526667","-20.201111",NA,NA,"Árvore, 7m de altura, 13cm de DAP, flores verdes, folha verde discolor, comum no local","RFA29552",NA,NA,"42º31'36''W","20º12'4''S","508","508",NA,NA,NA,NA,NA,NA
"114","2020-03-04 11:50:14-03","UFRJ","RFA","26099","Preservedecimen","Plantae",NA,NA,"Sapotaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Árvore, 5m de altura, 8cm de DAP, folha verde, fruto verde, flor marrom, comum no local","RFA29558",NA,NA,"42º31'10''W","20º12'24''S","563","563",NA,NA,NA,NA,NA,NA
"115","2020-03-04 11:49:23-03","UFRJ","RFA","25941","Preservedecimen","Plantae",NA,NA,"Fabaceae","Senna","macranthera","Senna macranthera nervosa","(Vogel) H.S.Irwin & Barneby","Alexandre Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.530556","-20.209167",NA,NA,"Arbusto, 3m de altura, 11cm de DAP, flores amarelas, folha verde discolor, comum no local.","RFA39295",NA,NA,"42º31'50''W","20º12'33''S","505","505","C. M. Vieira & F. C. P. Tatagiba","2001","05","30","nervosa",NA
"116","2020-03-04 11:49:23-03","UFRJ","RFA","25909","Preservedecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia","Senna obtusifolia","(L.) H.S.Irwin & Barneby","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Herbáceo, flor amarela, folha verde discolor, abundante no local.","RFA39331",NA,NA,"42º31'40''W","20º12'78''S","492","492","L. F. G. da Silva & H. C. Lima","2001","05","30",NA,NA
"117","2020-03-04 11:49:41-03","UFRJ","RFA","26063","Preservedecimen","Plantae",NA,NA,"Malvaceae","Sida","linifolia","Sida linifolia","Cav.","F.M.B. Pereira","21033","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.513889","-22.201944",NA,NA,"Herbácea. Folha verde; flor amarela. abundante no local","RFA37067",NA,NA,"42º30'50''W","22º12'7''S","414","414","M.G. Bovini","2001","05","20",NA,NA
"118","2020-03-04 11:50:13-03","UFRJ","RFA","26061","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Simira",NA,"Simira",NA,"F. M. B. Pereira","20972","2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.514722","-22.201111",NA,NA,"Árvore, 6m de altura, 5cm de DAP, folha verde, fruto verde, rara no local. Muito utilizada para fazer cantil, caneca, cangalha, arreio etc Habito: Árvore","RFA29293",NA,NA,"42º30'53''W","22º12'4''S","423","423",NA,NA,NA,NA,NA,NA
"119","2020-03-04 11:49:03-03","UFRJ","RFA","26101","Preservedecimen","Plantae",NA,NA,"Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana","K.Schum.","F.M.B.Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519722","-20.2075",NA,NA,"Arbusto, 4m de altura, 9cm de DAP, folha verde, flor palha, rara no local","RFA29842",NA,NA,"42º31'11''W","20º12'27''S","575","575","M. Nadruz","2001","12","05",NA,NA
"120","2020-03-04 11:50:18-03","UFRJ","RFA","25931","Preservedecimen","Plantae",NA,NA,"Solanaceae",NA,NA,NA,NA,"A. Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.523333","-20.202222",NA,NA,"Arbusto, 5m de altura, 8cm de DAP, flores verdes, folhas verdes discolor","RFA29733",NA,NA,"42º31'24''W","20º12'8''S","466","466",NA,NA,NA,NA,NA,NA
"121","2020-03-04 11:49:48-03","UFRJ","RFA","25906","Preservedecimen","Plantae",NA,NA,"Moraceae","Sorocea",NA,"Sorocea",NA,"Flávio Britto Pereira",NA,"2000","12","08",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.527778",NA,NA,NA,"Árvore, 11 m de altura, 46 cm de DAP, frutos verde e rosa, folha verde discolor, comum no local.","RFA41854",NA,NA,"42º31'40''W","20º12'78''S","492","492",NA,NA,NA,NA,NA,NA
"122","2020-03-04 11:49:41-03","UFRJ","RFA","26124","Preservedecimen","Plantae",NA,NA,"Malvaceae","Sterculia","chicha","Sterculia chicha","A.St.-Hil.","F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.525556","-20.209722",NA,NA,"Árvore, 22m de altura, 46cm de DAP, folha verde, fruto verde, comum no local","RFA29749",NA,NA,"42º31'32''W","20º12'35''S","480","480","C. M. Vieira","2001","04","10",NA,NA
"123","2020-03-04 11:49:23-03","UFRJ","RFA","25933","Preservedecimen","Plantae",NA,NA,"Fabaceae","Stryphnodendron",NA,"Stryphnodendron",NA,"Alexandre Quinet",NA,"2000","12","10",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.525278","-20.201111",NA,NA,"Árvore, 6 m de altura, 14 cm de DAP, flores vinho, folha verde discolor, comum no local.","RFA40042",NA,NA,"42º31'31''W","20º12'4''S","508","508",NA,NA,NA,NA,NA,NA
"124","2020-03-04 11:49:23-03","UFRJ","RFA","26091","Preservedecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes",NA,"Stylosanthes",NA,"F. M. B. Pereira",NA,"2000","12","14",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.522778","-20.196389",NA,NA,"Herbáceo, folha verde, flor amarela, abundante no local","RFA40440",NA,NA,"42º31'22''W","20º11'47''S","467","467",NA,NA,NA,NA,NA,NA
"125","2020-03-04 11:49:29-03","UFRJ","RFA","25914","Preservedecimen","Plantae",NA,NA,"Fabaceae","Swartzia","macrostachya","Swartzia macrostachya macrostachya",NA,"Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.519444","-20.201111",NA,NA,"Arbusto, 3 m de altura, 13 cm de DAP, flores verdes, folha verde discolor, comum no local","RFA40659",NA,NA,"42º31'10''W","20º12'4''S","492","492","H. C. de Lima & L. F. G. da Silva","2001","06","11","macrostachya",NA
"126","2019-11-04 10:43:36-03","UFRJ","RFA","26075","Preservedecimen","Plantae",NA,NA,"Anacardiaceae","Tapirira","guianensis","Tapirira guianensis","Aubl.","F. M. B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.522778","-22.193056",NA,NA,"Árvore, 7 metros de altura, 18 centímetros de DAP, folha verde, fruto verde, flor amarela, comum no local.","RFA32321",NA,NA,"42º31'22''W","22º11'35''S","562","562","CMV.","2001","04","10",NA,NA
"127","2019-11-04 10:48:59-03","UFRJ","RFA","26117","Preservedecimen","Plantae",NA,NA,"Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","F.M.B.Pereira","62","2001","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.524722","-20.211111",NA,NA,"Folha verde, fruto verde Habito: Arbusto","RFA29299",NA,NA,"42º31'29''W","20º12'40''S",NA,NA,"M.Gomes","2001","03","16",NA,NA
"128","2020-03-04 11:48:45-03","UFRJ","RFA","26081","Preservedecimen","Plantae",NA,NA,"Boraginaceae","Tournefortia","bicolor","Tournefortia bicolor","Sw.","F. M. de B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.522778","-22.193889",NA,NA,"Trepadeira, folha verde, fruto amarelo, comum no local.","RFA34469",NA,NA,"42º31'22''W","22º11'38''S","499","499","M. Gomes","2001","08","01",NA,NA
"129","2020-03-04 11:49:35-03","UFRJ","RFA","26121","Preservedecimen","Plantae",NA,NA,"Lauraceae","Urbanodendron","verrucosum","Urbanodendron verrucosum","(Nees) Mez","F. M. de B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego.","-42.525556","-20.209722",NA,NA,"Árvore, 6m de altura, 8cm de DAP, folha verde, fruto verde, comum no local.","RFA38881",NA,NA,"42º31'32''W","20º12'35''S","483","483",NA,NA,NA,NA,NA,NA
"130","2020-03-04 11:50:24-03","UFRJ","RFA","26139","Preservedecimen","Plantae",NA,NA,"Valerianaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","17",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.501389","-22.233889",NA,NA,"Trepadeira, folha verde, flor verde, abundante no local","RFA29810",NA,NA,"42º30'5''W","22º14'2''S","445","445",NA,NA,NA,NA,NA,NA
"131","2020-03-04 11:50:24-03","UFRJ","RFA","25918","Preservedecimen","Plantae",NA,NA,"Verbenaceae",NA,NA,NA,NA,"A. Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.521944","-20.2025",NA,NA,"Flores lilás, folha verde discolor, comum no local","RFA29903",NA,NA,"42º31'19''W","20º12'9''S","492","492",NA,NA,NA,NA,NA,NA
"132","2020-03-04 11:50:24-03","UFRJ","RFA","26112","Preservedecimen","Plantae",NA,NA,"Verbenaceae",NA,NA,NA,NA,"F. M. B. Pereira",NA,"2000","12","16",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.522222","-20.2125",NA,NA,"Herbáceo, flor azul claro, comum no local","RFA29904",NA,NA,"42º31'20''W","20º12'45''S","475","475",NA,NA,NA,NA,NA,NA
"133","2020-03-04 11:48:39-03","UFRJ","RFA","26070","Preservedecimen","Plantae",NA,NA,"Asteraceae","Vernonia","condensata","Vernonia condensata","Baker","F. M. de B. Pereira",NA,"2000","12","13",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.518056","-22.198611",NA,NA,"Arbusto, 4m de altura, 5cm de DAP, folha verde, flor branca, comum no local","RFA37379",NA,NA,"42º31'5''W","22º11'55''S","442","442","R. Esteves","2001","09","10",NA,NA
"134","2020-03-04 11:49:30-03","UFRJ","RFA","26102","Preservedecimen","Plantae",NA,NA,"Lamiaceae","Vitex","sellowiana","Vitex sellowiana","Cham.","F.M.B. Pereira",NA,"2000","12","15",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Fazenda Sossego","-42.519444","-20.206667",NA,NA,"Árvore 8 m de altura, 12 cm de DAP, folha verde, fruto verde, comum no local","RFA43671",NA,NA,"42º31'10''W","20º12'24''S","573","573","M. Roschel","2001","08","13",NA,NA
"135","2020-03-04 11:48:45-03","UFRJ","RFA","25908","Preservedecimen","Plantae",NA,NA,"Boraginaceae",NA,NA,NA,NA,"A. Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5238990783691","-20.1702995300293","31662",NA,"Árvore 13 m de altura, 36 cm de DAP; flores verdes; folhas verdes discolores, comum no local","RFA35732",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-03-04 11:48:32-03","UFRJ","RFA","25943","Preservedecimen","Plantae",NA,NA,"Apocynaceae","Himatanthus",NA,"Himatanthus",NA,"Alexandre Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5238990783691","-20.1702995300293","31662",NA,"árvore,flores brancas,folha verde discolor.","RFA32405",NA,"auto",NA,NA,"550","550",NA,NA,NA,NA,NA,NA
"137","2020-03-04 11:49:23-03","UFRJ","RFA","25920","Preservedecimen","Plantae",NA,NA,"Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Alexandre Quinet",NA,"2000","12","09",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Localidade S. Pedro dos Ferros.","-42.5238990783691","-20.1702995300293","31662",NA,"Árvore, 28m de altura, 120cm de DAP, flor amarela, folha verde discolor, rara no local.","RFA39320",NA,"auto",NA,NA,NA,NA,"H. C. de Lima & L. F. G. da Silva","2001","07","30",NA,NA
"138","2020-03-04 11:49:23-03","UFRJ","RFA","25947","Preservedecimen","Plantae",NA,NA,"Fabaceae","Sclerolobium","rugosum","Sclerolobium rugosum","Mart. ex Benth.","Alexandre Quinet",NA,"2000","12","11",NA,"Brasil","Minas Gerais","São Pedro dos Ferros","Localidade S. Pedro dos Ferros.","-42.5238990783691","-20.1702995300293","31662",NA,"Árvore, 18m de altura, 25cm de DAP, folha verde discolor, abundante no local.","RFA39325",NA,"auto",NA,NA,NA,NA,"H. C. de Lima & L. F. G. da Silva","2001","08","10",NA,NA
"139","2019-02-22 15:11:58-03","ESALQ","ESA","24432","S","Plantae","Magnoliophyta",NA,"Asteraceae","Disynaphia","spathulata","Disynaphia spathulata","(Hook. & Arn.) R.M.King & H.Rob.","Souza, V.C. et al.","5106","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024432","ESA024432",NA,NA,NA,NA,NA,"Hattori, E.K.O.","2010","01",NA,NA,NA
"140","2019-07-11 08:49:17-03","ESALQ","ESA","24611","S","Plantae","Magnoliophyta",NA,"Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","(A.St.-Hil.) Benth. & Hook.f.","Souza, V.C. et al.","5082","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024611","ESA024611",NA,NA,NA,NA,NA,"Souza, V.C.","2001","09","08",NA,NA
"141","2019-07-11 10:14:37-03","ESALQ","ESA","24607","S","Plantae","Magnoliophyta",NA,"Turneraceae","Turnera","oblongifolia","Turnera oblongifolia","Cambess.","Souza, V.C. et al.","5084","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024607","ESA024607",NA,NA,NA,NA,NA,"Arbo, M.M.","2000","01","01",NA,NA
"142","2019-02-22 15:12:01-03","ESALQ","ESA","24422","S","Plantae","Magnoliophyta",NA,"Asteraceae","Eremanthus","crotonoides","Eremanthus crotonoides","(DC.) Sch. Bip.","Souza, V.C. et al.","5076","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024422","ESA024422",NA,NA,NA,NA,NA,"Loeuille, B.","2011",NA,NA,NA,NA
"143","2019-07-11 08:52:11-03","ESALQ","ESA","111894","S","Plantae","Magnoliophyta",NA,"Fabaceae","Calliandra","fasciculata","Calliandra fasciculata",NA,"Krieger, L.","10205","1971","02","19",NA,"Brasil","Minas Gerais","Ferros",NA,"-43.0233001708984","-19.2318992614746","31564",NA,NA,"ESA111894","ESA111894","auto",NA,NA,NA,NA,"Fernandes, J.M.","2010","04","29",NA,NA
"144","2019-07-11 08:52:11-03","ESALQ","ESA","111908","S","Plantae","Magnoliophyta",NA,"Fabaceae","Calliandra","harrisii","Calliandra harrisii",NA,"Viana, P.L.","1875","2005","09","25",NA,"Brasil","Minas Gerais","Ferros",NA,"-43.0233001708984","-19.2318992614746","31564",NA,NA,"ESA111908","ESA111908","auto",NA,NA,NA,NA,"Fernandes, J.M.","2010","04","29",NA,NA
"145","2019-07-11 08:54:29-03","ESALQ","ESA","24612","S","Plantae","Magnoliophyta",NA,"Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naud.","Souza, V.C. et al.","5081","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024612",NA,NA,NA,NA,NA,NA,"Goldenberg, R.",NA,NA,NA,NA,NA
"146","2019-02-22 15:17:54-03","ESALQ","ESA","24608","S","Plantae","Magnoliophyta",NA,"Fabaceae","Copaifera","langsdorffii","Copaifera langsdorffii","Desf.","Souza, V.C. et al.","5091","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024608","ESA024608",NA,NA,NA,NA,NA,"Queiroz, L.F.","1996","10",NA,NA,NA
"147","2019-02-22 15:28:24-03","ESALQ","ESA","24423","S","Plantae","Magnoliophyta",NA,"Primulaceae","Myrsine","monticola","Myrsine monticola","Mart.","Souza, V.C. et al.","5074","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024423",NA,NA,NA,NA,NA,NA,"M.F.Freitas","2009","07",NA,NA,NA
"148","2019-07-11 08:57:15-03","ESALQ","ESA","24428","S","Plantae","Magnoliophyta",NA,"Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotz.","Souza, V.C. et al.","5103","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024428",NA,NA,NA,NA,NA,NA,"Chaddad Jr., J.",NA,NA,NA,NA,NA
"149","2019-02-22 15:12:33-03","ESALQ","ESA","24673","S","Plantae","Magnoliophyta",NA,"Asteraceae","Riencourtia","oblongifolia","Riencourtia oblongifolia","Gardner","Souza, V.C. et al.","5108","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024673","ESA024673",NA,NA,NA,NA,NA,"Hind, N.","2007","02","23",NA,NA
"150","2019-07-11 08:49:50-03","ESALQ","ESA","24401","S","Plantae","Magnoliophyta",NA,"Asteraceae","Baccharis","rivularis","Baccharis rivularis",NA,"Souza, V.C. et al.","5101","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024401","ESA024401",NA,NA,NA,NA,NA,"Teles, A.M.","2005","03","18",NA,NA
"151","2019-07-11 08:49:50-03","ESALQ","ESA","24672","S","Plantae","Magnoliophyta",NA,"Asteraceae","Baccharis","rivularis","Baccharis rivularis",NA,"Souza, V.C. et al.","5107","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024672","ESA024672",NA,NA,NA,NA,NA,"Teles, A.M.","2005","03","18",NA,NA
"152","2019-02-22 15:13:49-03","ESALQ","ESA","24436","S","Plantae","Magnoliophyta",NA,"Bromeliaceae","Billbergia","porteana","Billbergia porteana","Brongniart","Souza, V.C. et al.","5077","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024436","ESA024436",NA,NA,NA,NA,NA,"Proença, S.L.",NA,NA,NA,NA,NA
"153","2019-07-11 08:57:33-03","ESALQ","ESA","24609","S","Plantae","Magnoliophyta",NA,"Rubiaceae","Chiococca",NA,"Chiococca",NA,"Souza, V.C. et al.","5085","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024609","ESA024609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-02-22 15:20:04-03","ESALQ","ESA","24613","S","Plantae","Magnoliophyta",NA,"Iridaceae","Cipura","paludosa","Cipura paludosa",NA,"Souza, V.C. et al.","5080","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-07-11 08:50:54-03","ESALQ","ESA","77361","S","Plantae","Magnoliophyta",NA,"Chrysobalanaceae","Hirtella","gracilipes","Hirtella gracilipes",NA,"Tameirão Neto, E.","2743","1998","09","30",NA,"Brasil","Minas Gerais","Ferros",NA,"-43.0233001708984","-19.2318992614746","31564",NA,NA,"ESA077361","ESA077361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-07-11 08:53:12-03","ESALQ","ESA","24405","S","Plantae","Magnoliophyta",NA,"Lamiaceae","Hyptis","marrubioides","Hyptis marrubioides","Epling","Souza, V.C. et al.","5095","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024405","ESA024405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-07-11 08:50:52-03","ESALQ","ESA","24610","S","Plantae","Magnoliophyta",NA,"Calophyllaceae","Kielmeyera","coriacea","Kielmeyera coriacea","Mart.","Souza, V.C. et al.","5083","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024610","ESA024610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-07-11 10:15:06-03","ESALQ","ESA","24403","S","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris",NA,"Xyris",NA,"Souza, V.C. et al.","5097","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024403","ESA024403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-07-11 10:15:06-03","ESALQ","ESA","24402","S","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris",NA,"Xyris",NA,"Souza, V.C. et al.","5098","1994","01","15",NA,"Brasil","Minas Gerais","Morro do Ferro",NA,NA,NA,NA,NA,NA,"ESA024402","ESA024402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-03-10 08:29:12-03","UFV","VIC","37769","PreservedSpecimen","Plantae",NA,NA,"Mimosoideae","Albizia","polycephala","Albizia polycephala","(Benth.) Killip","Batista, M.L.; Vieira, D.M.","s.n.","2012","02","05",NA,"Brasil","Minas Gerais","Ferros","Às margens do Rio Santo Antônio.","-43.116111","-19.253333",NA,NA,"Árvore, c.a. de 10 metros de altura, com flores.","VIC037769",NA,NA,"-43.116111","-19.253333",NA,NA,"Batista, M.L.","2012","04","05",NA,NA
