"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","class","infraspecificEpithet","relatedCatalogItem"
"284","2019-11-07 11:19:31-03","UFMG","BHCB-SL","51736","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Adiantum","serratodentatum","Adiantum serratodentatum","Willd.","Badini, J","1937",NA,"Badini, J","220","1937",NA,NA,"América","Brasil","Minas Gerais","Rio Casca","Rio Casca.","-43.085647","-20.383642","-43.085647","-20.383642",NA,"Herva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-07 11:19:28-03","UFMG","BHCB-SL","40606","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Adiantum","latifolium","Adiantum latifolium","Lam.","Salino, A","1998","02","Salino, A","3950","1998","02","03","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim.","-43.085647","-20.383642","-43.085647","-20.383642",NA,"Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-07 11:20:13-03","UFMG","BHCB-SL","40600","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Pteris","denticulata","Pteris denticulata","Sw.","Salino, A","1998","02","Salino, A","3944","1998","02","03","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim.","-43.085647","-20.383642","-43.085647","-20.383642",NA,"Erva terrestre, crescendo em área íngrime, no interior de floresta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-07 11:17:35-03","UFMG","BHCB-SL","51768","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","pinnatum","Trichomanes pinnatum","Hedw.","Badini, J",NA,NA,"Badini, J","176","1936",NA,NA,"América","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"288","2019-11-07 11:19:28-03","UFMG","BHCB-SL","3059","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Adiantum","macrophyllum","Adiantum macrophyllum","Sw.","Prado, J","1997","05","Pinheiro, JM","886","1981","07",NA,"América","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Soros marginais, venas flabeliformes.",NA,NA,"26598","auto",NA,NA,"28",NA,NA,NA
"289","2019-11-07 11:19:31-03","UFMG","BHCB-SL","3060","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Adiantum","pulverulentum","Adiantum pulverulentum","L.","Prado, J","1997","05","Pinheiro, JM","887","1981","07",NA,"América","Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Soros marginais",NA,NA,"26598","auto",NA,NA,"28",NA,NA,NA
"290","2019-11-07 11:13:58-03","UFMG","BHCB-SL","40666","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","tenella","Anemia tenella","(Cav.) Sw.","Salino, A","1998","02","Salino, A","4068","1998","02","27","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim., àrea de inundação da Usina, às margens do Rio Casca","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"291","2019-11-07 11:13:54-03","UFMG","BHCB-SL","40667","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","phyllitidis","Anemia phyllitidis","(L.) Sw.","Salino, A","1998","02","Salino, A","4069","1998","02","27","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim., àrea de inundação da Usina, às margens do Rio Casca","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Terrestre crescendo na borda de floresta ciliar",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"292","2020-03-04 20:43:08-03","UFMG","BHCB-SL","40676","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Ctenitis","christensenii","Ctenitis christensenii","R.S.Viveros & Salino","Viveros, RS","2015","11","Salino, A","4078","1998","02","28","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim., às margens do Rio Casca. Floresta ciliar.","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Terrestre, interior de floresta ciliar, área íngreme.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"293","2020-03-04 20:43:50-03","UFMG","BHCB-SL","40677","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","semirii","Thelypteris semirii","Salino & L.C.N.Melo","Salino, A","2000","02","Salino, A","4079","1998","02","28","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim, as margens do rio C, Floresta Ciliar","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Erva terrestre, crescendo em área ingreme, no interior de floresta",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-07 11:20:50-03","UFMG","BHCB-SL","40604","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenella","Selaginella tenella","(P.Beauv.) Spring","Heringer, G","2011","02","Salino, A","3945","1998",NA,NA,"América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumim., Floresta ciliar as margens do RIo Casca.","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Erva terrestre; crescendo em encosta; na borda de floresta.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"295","2019-12-19 16:18:51-03","UFMG","BHCB-SL","40605","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","rotundifolia","Anemia rotundifolia","Schrad.",NA,NA,NA,"Salino, A","3949","1998","02","03","América","Brasil","Minas Gerais","Rio Casca","Usina Hidrelétrica de Jurumirim, Área de inundação da Usina Hidrelétrica de Jurumirim, às margens do Rio Casca. Floresta Ciliar","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Terrestre, em encosta, na borda de floresta.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"296","2019-10-16 14:13:37-03","UEL","FUEL","29208","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Luehea","divaricata","Luehea divaricata","Mart.","Salino, A","1998",NA,"Salino, A","3956",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Casca","à beira do rio Casca - Usina Hidrelétrica de Jurum, Usina Hidreletrica de Jurumirim","-42.6507987976074","-20.2261009216309",NA,NA,NA,"Árvore 8m; folhas cartáceas; flores rosa e branca; crescendo isolada a beira da estrada; floresta ciliar; área de inundação.",NA,NA,"26598","auto",NA,NA,NA,NA,NA,NA
"297","2019-05-06 11:54:22-03","UFU","HUFU","33266","S","Plantae",NA,NA,"Asteraceae","Wedelia","modesta","Wedelia modesta","Baker","Nakajima, J.N.","2003","06","Krieger, L.","19923","1983","11","20",NA,"Brasil","Minas Gerais","Rio Casca",NA,"-42.6507987976074","-20.2261009216309",NA,NA,NA,"Erva ereta, flores amarelo-alaranjadas.","HUFU00056852","HUFU00056852","26598","auto",NA,NA,NA,NA,NA,NA
