"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","class","infraspecificEpithet","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","relatedCatalogItem"
"46","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1874","S","Plantae","Costaceae","Costus","spiralis","Costus spiralis","(Jacq.) Roscoe",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","08","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1778","S","Plantae","Costaceae","Costus","spiralis","Costus spiralis","(Jacq.) Roscoe","Demian Ferreira Félix","2008","03","24","Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2005","11","01","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-06-10 10:10:50-03","FZB-BH","CVJBFZB","1960","S","Plantae","Cyperaceae","Cyperus","cf. simplex","Cyperus cf. simplex","Kunth.","Leandro L. Giacomin","2007","05",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","09","17","Brasil","Minas Gerais","Marliéria","Borda da Lagoa Águas Claras","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Poales","28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-06-10 10:10:29-03","FZB-BH","CVJBFZB","3947","S","Plantae","Arecaceae","Desmoncus","sp.","Desmoncus sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","21","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Arecales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1873","S","Plantae","Commelinaceae","Dichorisandra","hexandra","Dichorisandra hexandra","(Aubl.) C.B.Clarke","Leandro L. Giacomin; Cláudia Márcia S. do Carmo","2006","02",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones988","2006","02","08","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1864","S","Plantae","Commelinaceae","Dichorisandra","hexandra.","Dichorisandra hexandra.","(Aubl.) C.B.Clarke",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","07","Brasil","Minas Gerais","Marliéria","Lagoa Central","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1878","S","Plantae","Commelinaceae","Dichorisandra","sp.","Dichorisandra sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","08","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1918","S","Plantae","Commelinaceae","Dichorisandra","sp.","Dichorisandra sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","21","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1805","S","Plantae","Commelinaceae","Dichorisandra","sp.","Dichorisandra sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","07","Brasil","Minas Gerais","Marliéria","Garapa Torta","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-06-10 10:10:32-03","FZB-BH","CVJBFZB","1958","S","Plantae","Commelinaceae","Dichorisandra","tejucensis","Dichorisandra tejucensis","Mart. ex Schult & Schult.f.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","09","17","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Commelinales","28215","3","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-06-10 10:11:04-03","FZB-BH","CVJBFZB","1945","S","Plantae","Dryopteridaceae","Didymochlaena","truncatula","Didymochlaena truncatula","(Sw.) J.Sm.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","28","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pterifophyta",NA,"28215","3","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-06-10 10:11:03-03","FZB-BH","CVJBFZB","1942","S","Plantae","Woodsiaceae","Diplazium","sp.","Diplazium sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","28","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1909","S","Plantae","Moraceae","Dorstenia","sp.","Dorstenia sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","20","Brasil","Minas Gerais","Marliéria","Aníbal","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Rosales","28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","3454","S","Plantae","Moraceae","Dorstenia","sp.","Dorstenia sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","09","17","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Rosales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-06-10 10:10:31-03","FZB-BH","CVJBFZB","1894","S","Plantae","Cactaceae","Epiphyllum","phyllanthus","Epiphyllum phyllanthus","(L.) Haw.","Inês Ribeiro de Andrade",NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","03","27","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Caryophyllales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1761","S","Plantae","Rutaceae","Erythrochiton","brasiliensis","Erythrochiton brasiliensis","Nees & Mart.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2005","07","06","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949","19º45'a19º30'","42º38' a 48º28'","254",NA,NA,"Magnoliophyta","Sapindales","28215","3","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1897","S","Plantae","Rutaceae","Erythrochiton","brasiliensis","Erythrochiton brasiliensis","Nees & Mart.","Leandro L. Giacomin","2006","03",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","03","27","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Sapindales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-06-10 10:10:34-03","FZB-BH","CVJBFZB","1887","S","Plantae","Rubiaceae","Geophila","cf. repens","Geophila cf. repens","(L.) I.M.Johnst.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","03","26","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Gentianales","28215","2","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-06-10 10:10:34-03","FZB-BH","CVJBFZB","1884","S","Plantae","Rubiaceae","Geophila","cf. repens","Geophila cf. repens","(L.) I.M.Johnst.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","03","26","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Gentianales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-06-10 10:10:34-03","FZB-BH","CVJBFZB","1911","S","Plantae","Rubiaceae","Geophila","repens","Geophila repens","(L.) I.M.Johnst.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","20","Brasil","Minas Gerais","Marliéria","Aníbal","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Gentianales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-06-10 10:10:34-03","FZB-BH","CVJBFZB","1792","S","Plantae","Rubiaceae","Geophila","repens","Geophila repens","(L.) I.M.Johnst.","Leandro Lacerda Giacomin; Maria Guadalupe Carvalho Fernandes; Juliana Ordones Rego","2006","07",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones968","2005","11","02","Brasil","Minas Gerais","Marliéria","Aníbal","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Gentianales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1784","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Leandro L. Giacomin; Cláudia Márcia S. do Carmo","2006","02",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones962","2005","11","01","Brasil","Minas Gerais","Marliéria","Lagoa Preta","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1881","S","Plantae","Heliconiaceae","Heliconia","episcopalis","Heliconia episcopalis","Vell.",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","08","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","2","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1794","S","Plantae","Heliconiaceae","Heliconia","episcopalis","Heliconia episcopalis","Vell.","Leandro L. Giacomin; Cláudia Márcia S. do Carmo","2006","02",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones971","2005","11","02","Brasil","Minas Gerais","Marliéria","Aníbal","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1957","S","Plantae","Heliconiaceae","Heliconia","sp.","Heliconia sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","09","17","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","2","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1780","S","Plantae","Heliconiaceae","Heliconia","sp.","Heliconia sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2005","11","01","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1870","S","Plantae","Heliconiaceae","Heliconia","spathocircinata","Heliconia spathocircinata","Aristeg.","Leandro L. Giacomin; Cláudia Márcia S. do Carmo","2006","02",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones987","2006","02","07","Brasil","Minas Gerais","Marliéria","Lagoa Central","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","3","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-06-10 10:10:59-03","FZB-BH","CVJBFZB","1866","S","Plantae","Orchidaceae","Huntleya","meleagris","Huntleya meleagris","Lindl.","Carlos A. Ferreira Jr.",NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","07","Brasil","Minas Gerais","Marliéria","Lagoa Central","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Asparagales","28215","2","auto","Equisetopsida",NA,NA,NA,NA,NA,NA,NA
"74","2019-06-10 10:11:04-03","FZB-BH","CVJBFZB","1935","S","Plantae","Dryopteridaceae","Lastreopsis","sp.","Lastreopsis sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","27","Brasil","Minas Gerais","Marliéria","Lagoa dos Aníbal","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pterifophyta",NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-06-10 10:11:04-03","FZB-BH","CVJBFZB","1777","S","Plantae","Dryopteridaceae","Lastreopsis","sp.","Lastreopsis sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2005","11","01","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pterifophyta",NA,"28215","4","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-06-10 10:11:04-03","FZB-BH","CVJBFZB","1943","S","Plantae","Dryopteridaceae","Lastreopsis","sp.","Lastreopsis sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","28","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pterifophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1776","S","Plantae","Lomariopsidaceae","Lomariopsis","cf. marginata","Lomariopsis cf. marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2005","11","01","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1868","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","07","Brasil","Minas Gerais","Marliéria","Lagoa Central","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1921","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","21","Brasil","Minas Gerais","Marliéria","Lagoa do meio","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1959","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","09","17","Brasil","Minas Gerais","Marliéria","Mumbaça","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1938","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","28","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1930","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","05","21","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-06-10 10:11:02-03","FZB-BH","CVJBFZB","1902","S","Plantae","Lomariopsidaceae","Lomariopsis","marginata","Lomariopsis marginata","(Schrad.) Kuhn",NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","03","27","Brasil","Minas Gerais","Marliéria","Lagoa Preta","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Pteridophyta",NA,"28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","1905","S","Plantae","Solanaceae","Lycianthes","pauciflora","Lycianthes pauciflora","(Vahl) Bitter","João Renato Stehmann","2006","05",NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo","Ordones1021","2006","03","27","Brasil","Minas Gerais","Marliéria","Lagoa Preta","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Solanales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-06-10 10:10:52-03","FZB-BH","CVJBFZB","1939","S","Plantae","Marantaceae","Maranta","sp.","Maranta sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","06","28","Brasil","Minas Gerais","Marliéria","Campolina","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","2","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-06-10 10:10:52-03","FZB-BH","CVJBFZB","1863","S","Plantae","Marantaceae","Maranta","sp.","Maranta sp.",NA,NA,NA,NA,NA,"Juliana Ordones Rego; Albina Carvalho de Oliveira Nogueira, Márcia Bacelar Fonseca, Leandro Lacerda Giacomin, Cláudia Márcia Silva do Carmo",NA,"2006","02","07","Brasil","Minas Gerais","Marliéria","Lagoa Central","-42.7322006225586","-19.7122001647949",NA,NA,"254",NA,NA,"Magnoliophyta","Zingiberales","28215","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
