"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","individualCount","relatedCatalogItem"
"359","2019-07-09 16:16:57-03","MBML","MBML-HERBARIO","23172",NA,"Plantae","Compositae","Lepidaploa",NA,"Lepidaploa",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023172","MBML023172",NA,NA,"812",NA,NA,"Herbácea até 50cm, flores brancas arroxeadas. Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2018-03-14 14:29:56-03","MBML","MBML-HERBARIO","23179",NA,"Plantae","Loasaceae",NA,NA,NA,NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023179","MBML023179",NA,NA,"817",NA,NA,"Rupestre, 60cm. Flores cálice verdes, corola branca, estames amarelos. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-05-09 14:19:54-03","MBML","MBML-HERBARIO","23081",NA,"Plantae","Leguminosae Faboideae","Macroptilium","atropurpureum","Macroptilium atropurpureum",NA,"C. Snak/07-04-2015","L. Vieira","2000",NA,NA,"Brasil","Espírito Santo","Itaguaçu","Itaçu","-40.784722","-19.706111","40W47'5","19S42'22","MBML023081","MBML023081",NA,NA,"9",NA,NA,"Planta crescendo no brejo ou perto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-02-11 15:56:10-03","MBML","MBML-HERBARIO","24423",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata",NA,"G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024423",NA,NA,NA,"1355",NA,NA,"Terrestre, umbrófila, flores verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-02-11 15:56:10-03","MBML","MBML-HERBARIO","23161",NA,"Plantae","Orchidaceae","Malaxis","cf. excavata","Malaxis cf. excavata",NA,"G.B. Bortolan/Jan.-2020","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023161",NA,NA,NA,"863",NA,NA,"Terrestre, frutos verdes, flores verdes amareladas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2017-09-14 11:41:49-03","MBML","MBML-HERBARIO","5724",NA,"Plantae","Apocynaceae","Mandevilla","grazielae","Mandevilla grazielae",NA,"J.F. Morales/11-X-2007","H. Q. Boudet Fernandes; et al","1989","09","07","Brasil","Espírito Santo","Itaguaçu",NA,"-40.855556","-19.802222","40W51'20","19S48'8","MBML005724","MBML005724",NA,NA,"2790",NA,NA,"Sub arbusto 60cm, com tuberculos subterrâneos. Lactescente, flores rosadas. Vide cultivo: jardim rupestre. Herb/cult.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2018-03-14 14:30:14-03","MBML","MBML-HERBARIO","28214",NA,"Plantae","Myrtaceae","Marlierea","silvatica","Marlierea silvatica",NA,"M. Sobral/Março-2007","R. C. Britto","2006","02","07","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028214",NA,NA,NA,"113",NA,NA,"Arvore 8m, margem do curso d'agua, crescendo em meio aos seixos, frutos maduros vináceos pubescentes ferruginoes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2017-09-14 11:48:42-03","MBML","MBML-HERBARIO","31885",NA,"Plantae","Myrtaceae","Marlierea","silvatica","Marlierea silvatica",NA,"M.C.Souza/15-6-2009","J. Rossini; L. C. Rossini","2007","08","23","Brasil","Espírito Santo","Itaguaçu","Cachoeirão, propriedade do Sr. Ilario Lopes","-40.934722","-19.751111","40W56'5","19S45'4","MBML031885",NA,NA,NA,"670",NA,NA,"Árvore, rupícola de 7m. Ápice dos galhos, face abaxial da folha e nervura principal na face abaxial com lanugem marrom. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-02-19 14:10:20-03","MBML","MBML-HERBARIO","28212",NA,"Plantae","Orchidaceae","Maxillaria","brasiliensis","Maxillaria brasiliensis",NA,"G.B. Bortolan/Jan.-2020","R. C. Britto","2006","11","22","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028212",NA,NA,NA,"143",NA,NA,"Herva epífita, na sombra, pedunculo floral verde, pétalas e sépalas amarelo-esverdeada e labelo alaranjado com pintas vináceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2017-09-14 11:45:56-03","MBML","MBML-HERBARIO","31356",NA,"Plantae","Grammitidaceae","Melpomene","melanosticta","Melpomene melanosticta",NA,"P.Labiak/VII-2007","P. Labiak; et al","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031356","MBML031356",NA,NA,"4156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-09-14 11:45:50-03","MBML","MBML-HERBARIO","31217",NA,"Plantae","Gramineae","Merostachys",NA,"Merostachys",NA,NA,"L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031217",NA,NA,NA,"9954",NA,NA,"Erva 10cm na sombra, gomo 2,5cm na base, touceira.",NA,NA,NA,"1360","1360",NA,NA,NA,NA,NA,NA,NA
"370","2020-02-19 14:09:56-03","MBML","MBML-HERBARIO","23175",NA,"Plantae","Melastomataceae","Miconia","castaneaeflora","Miconia castaneaeflora",NA,"R. Goldenberg/Maio-2005","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023175","MBML023175",NA,NA,"814",NA,NA,"Arbusto de 3m. Frutos verdes. Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-02-19 14:10:01-03","MBML","MBML-HERBARIO","23312",NA,"Plantae","Melastomataceae","Miconia","flammea","Miconia flammea",NA,"R. Goldenberg/2015","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023312","MBML023312",NA,NA,"860",NA,NA,"Arbusto 3m. Frutos verdes, folhas discolor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-02-19 14:10:01-03","MBML","MBML-HERBARIO","31196",NA,"Plantae","Melastomataceae","Miconia","flammea","Miconia flammea",NA,"R. Goldenberg/2015","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031196","MBML031196",NA,NA,"9943",NA,NA,"Arvoreto 4m. Frutos vináceos e verdes.",NA,NA,NA,"1145","1145",NA,NA,NA,NA,NA,NA,NA
"373","2020-02-19 14:10:01-03","MBML","MBML-HERBARIO","47025",NA,"Plantae","Melastomataceae","Miconia","flammea","Miconia flammea",NA,"R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML047025","MBML047025",NA,NA,"3497",NA,NA,"Arbusto ca. 3m. Folhas discolores. Frutos verdes. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"374","2020-02-19 14:10:02-03","MBML","MBML-HERBARIO","28290",NA,"Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata",NA,"R. Goldenberg/Julho-2007","R. C. Britto","2006","09","09","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028290","MBML028290",NA,NA,"128",NA,NA,"Arvoreto 4m, frutos roxos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-02-19 14:10:02-03","MBML","MBML-HERBARIO","31243",NA,"Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata",NA,"R. goldenberg/2008","L. Kollmann; A.P. Fontana, P. Labiak, M. Kaehler & F. B. Matos","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML031243","MBML031243",NA,NA,"9961",NA,NA,"Arvoreto 6m. Frutos verdes.",NA,NA,NA,"1360","1360",NA,NA,NA,NA,NA,NA,NA
"376","2020-02-19 14:10:02-03","MBML","MBML-HERBARIO","33350",NA,"Plantae","Melastomataceae","Miconia","latecrenata","Miconia latecrenata",NA,"R. Goldenberg/2007","P. Labiak; et al","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Morro do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML033350","MBML033350",NA,NA,"4160",NA,NA,"Árvore ca. 6m altura. Frutos imaturos, verdes. Na mata dos vales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-02-19 14:10:04-03","MBML","MBML-HERBARIO","28278",NA,"Plantae","Melastomataceae","Miconia","theaezans","Miconia theaezans",NA,"R. Goldenberg/Julho-2007","R. C. Britto","2006","02","26","Brasil","Espírito Santo","Itaguaçu","Areia Branca","-40.964167","-19.748333","40W57'51","19S44'54","MBML028278","MBML028278",NA,NA,"14",NA,NA,"Arvoreto com 2m, inflorescência lilás e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","23178",NA,"Plantae","Compositae","Mikania",NA,"Mikania",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023178","MBML023178",NA,NA,"819",NA,NA,"Trepadeira. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2018-03-14 14:29:36-03","MBML","MBML-HERBARIO","24440",NA,"Plantae","Compositae","Mikania",NA,"Mikania",NA,NA,"A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024440","MBML024440",NA,NA,"1372",NA,NA,"Trepadeira, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2018-11-23 15:49:08-02","MBML","MBML-HERBARIO","23186",NA,"Plantae","Rubiaceae","Mitracarpus",NA,"Mitracarpus",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023186",NA,NA,NA,"820",NA,NA,"Rupestre, até 60cm. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2018-11-23 15:49:08-02","MBML","MBML-HERBARIO","5735",NA,"Plantae","Rubiaceae","Mitracarpus","frigidus","Mitracarpus frigidus",NA,"A. Nepomuceno/2018","H. Q. Boudet Fernandes; et al","1989","09","07","Brasil","Espírito Santo","Itaguaçu",NA,"-40.855556","-19.802222","40W51'20","19S48'8","MBML005735",NA,NA,NA,"2795",NA,NA,"Erva decumbente, até 30cm, flores de corola branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2018-11-23 15:49:08-02","MBML","MBML-HERBARIO","23232",NA,"Plantae","Rubiaceae","Mitracarpus","strigosus","Mitracarpus strigosus",NA,"A. Nepomuceno/2018","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023232",NA,NA,NA,"821",NA,NA,"Rupestre. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-08-20 17:54:56-03","MBML","MBML-HERBARIO","32669",NA,"Plantae","Myrtaceae","Myrcia","inconspicua","Myrcia inconspicua",NA,"L. Kollmann/06-11-2007","L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","11","06","Brasil","Espírito Santo","Itaguaçu","Alto Misterioso, mata divisa com Joacyr Demuner.","-40.775278","-19.806111","40W46'31","19S48'22","MBML032669",NA,NA,NA,"10119",NA,NA,"Arbusto 1,80m na sombra. Estéril.",NA,NA,NA,"855","855",NA,NA,NA,NA,NA,NA,NA
"384","2018-04-02 10:40:33-03","MBML","MBML-HERBARIO","52621",NA,"Plantae","Myrsinaceae","Myrsine",NA,"Myrsine",NA,NA,"A. P. Fontana; F.B.Matos, M.Krammer, P.Labiak & L.Kollmann","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó. Início do afloramento rochoso granítico.","-40.975278","-19.745833","40W58'31","19S44'45","MBML052621",NA,NA,NA,"3661",NA,NA,"Arbusto, ca. 2m. Flores avermelhadas. Projeto CORES-JBRJ.",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA
"385","2018-03-14 14:30:14-03","MBML","MBML-HERBARIO","24980",NA,"Plantae","Myrsinaceae","Myrsine","venosa","Myrsine venosa",NA,"A.P. Fontana/11-III-2008","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024980",NA,NA,NA,"1365",NA,NA,"Árvore 3m, botões verde, cálice e corola vermelha com listras brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2018-04-02 10:39:51-03","MBML","MBML-HERBARIO","52617",NA,"Plantae","Davalliaceae","Nephrolepis",NA,"Nephrolepis",NA,NA,"A. P. Fontana; F.B.Matos, M.Krammer, P.Labiak & L.Kollmann","2007","07","17","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó. Início do afloramento rochoso granítico.","-40.975278","-19.745833","40W58'31","19S44'45","MBML052617","MBML052617",NA,NA,"3649",NA,NA,"Rupícola, meia sombra. Fértil. Projeto CORES.",NA,NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,NA
"387","2018-03-14 14:30:35-03","MBML","MBML-HERBARIO","24443",NA,"Plantae","Polypodiaceae","Niphidium","crassifolium","Niphidium crassifolium",NA,"C. Mynssen/07-12-2005","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024443","MBML024443",NA,NA,"1388",NA,NA,"Rupestre, umbrófila, folhas verdes, fértil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2018-03-14 14:30:35-03","MBML","MBML-HERBARIO","28211",NA,"Plantae","Polypodiaceae","Niphidium","crassifolium","Niphidium crassifolium",NA,"R. C. Britto/01-12-2006","R. C. Britto","2006","11","22","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028211","MBML028211",NA,NA,"139",NA,NA,"Planta herbácea, na sombra sobre rocha com pouco substrato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-14 11:50:28-03","MBML","MBML-HERBARIO","47030",NA,"Plantae","Polypodiaceae","Niphidium","crassifolium","Niphidium crassifolium",NA,"P. Labiak/2007","A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó, Mata com dossel de 20m.","-40.973333","-19.747778","40W58'24","19S44'52","MBML047030","MBML047030",NA,NA,"3516",NA,NA,"Terrestre na sombra. Fértil. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA
"390","2018-03-14 14:30:06-03","MBML","MBML-HERBARIO","23080",NA,"Plantae","Menyanthaceae","Nymphoides","indica","Nymphoides indica",NA,"M. Sobral/2005","L. Vieira","2000",NA,NA,"Brasil","Espírito Santo","Itaguaçu","Itaçu","-40.784722","-19.706111","40W47'5","19S42'22","MBML023080","MBML023080",NA,NA,"6",NA,NA,"Planta crescendo no brejo ou perto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2018-07-16 11:40:18-03","MBML","MBML-HERBARIO","25221",NA,"Plantae","Lauraceae","Ocotea","spectabilis","Ocotea spectabilis",NA,"T.D.M. Barbosa/17-XI-2008","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Serra do Sobreiro, Pedra do caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML025221","MBML025221",NA,NA,"1353",NA,NA,"Arbusto 2,5m, folhas com cheiro de pitanga, cálice vermelho, frutos pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-02-20 12:54:19-03","MBML","MBML-HERBARIO","23202",NA,"Plantae","Orchidaceae","Octomeria",NA,"Octomeria",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023202",NA,NA,NA,"829",NA,NA,"Epífita, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-02-20 12:54:19-03","MBML","MBML-HERBARIO","23553",NA,"Plantae","Orchidaceae","Oeceoclades","maculata","Oeceoclades maculata",NA,"A. P. Fontana/24-08-2004","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023553",NA,NA,NA,"866",NA,NA,"Terrestre, folhas maculadas, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-14 11:43:31-03","MBML","MBML-HERBARIO","49148",NA,"Plantae","Bromeliaceae","Orthophytum","foliosum","Orthophytum foliosum",NA,"L. Kollmann","L. Kollmann; E. Leme & V. Leme","2014","06","22","Brasil","Espírito Santo","Itaguaçu","Itaimbé, Pedra do Pontal de Santa Joana","-40.816389","-19.596667","40W48'59","19S35'48","MBML049148","MBML049148",NA,NA,"12956",NA,NA,"Planta saxicola na meia sombra, inflorescência verde",NA,NA,NA,"577","577",NA,NA,NA,NA,NA,NA,NA
"395","2017-09-14 11:49:50-03","MBML","MBML-HERBARIO","5718",NA,"Plantae","Oxalidaceae","Oxalis","frutescens","Oxalis frutescens",NA,"P. Fiaschi/X-2004","H. Q. Boudet Fernandes; et al","1989","09","07","Brasil","Espírito Santo","Itaguaçu",NA,"-40.855556","-19.802222","40W51'20","19S48'8","MBML005718",NA,NA,NA,"2794",NA,NA,"Erva até 40cm de altura. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-14 11:45:39-03","MBML","MBML-HERBARIO","31888",NA,"Plantae","Gesneriaceae","Paliavana","prasinata","Paliavana prasinata",NA,"J. Rossini/ 21/09/2007","J. Rossini; L. C. Rossini","2007","08","23","Brasil","Espírito Santo","Itaguaçu","Cachoeirão, propriedade do Sr. Ilario Lopes","-40.934722","-19.751111","40W56'5","19S45'4","MBML031888","MBML031888",NA,NA,"671",NA,NA,"Arbusto de 1,2 m, rupícola. Botões verdes, frutos verdes.",NA,NA,"2007",NA,NA,NA,NA,"09","21",NA,NA,NA
"397","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","24451",NA,"Plantae","Rubiaceae","Palicourea","aff. tetraphylla","Palicourea aff. tetraphylla",NA,"Carla Y' Gubáu Manão","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024451",NA,NA,NA,"1359",NA,NA,"Herbácea/arbustiva, infl.vermelha, frutos pretos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2018-03-14 14:30:43-03","MBML","MBML-HERBARIO","23191",NA,"Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla",NA,"Carla Y' Gubáu Manão/10-XII-2012","A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023191",NA,NA,NA,"823",NA,NA,"Terrestre, heliófila, flores amarelas. Inflorescência vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-14 11:49:50-03","MBML","MBML-HERBARIO","47024",NA,"Plantae","Palmae",NA,NA,NA,NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778","40W58'24","19S44'52","MBML047024",NA,NA,NA,"3498",NA,NA,"Arbusto ca. 2,5m. Frutos verdes. Inflorescência vermelha. Projeto CORES - Conservação das Orquídeas em risco de extinção.",NA,NA,NA,"1300","1300",NA,NA,NA,NA,NA,NA,NA
"400","2019-08-20 17:54:56-03","MBML","MBML-HERBARIO","32654",NA,"Plantae","Gramineae","Parodiolyra","micrantha","Parodiolyra micrantha",NA,"F.M. Ferreira/01-10-2009","L. Kollmann; A. P. Fontana & Kaio A. Brahim","2007","11","06","Brasil","Espírito Santo","Itaguaçu","Alto Misterioso, mata divisa com Joacyr Demuner.","-40.775278","-19.806111","40W46'31","19S48'22","MBML032654","MBML032654",NA,NA,"10129",NA,NA,"Erva 2,50m no sol. Frutos verdes.",NA,NA,NA,"855","855",NA,NA,NA,NA,NA,NA,NA
"401","2018-03-14 14:30:33-03","MBML","MBML-HERBARIO","28263",NA,"Plantae","Passifloraceae","Passiflora","alata","Passiflora alata",NA,"R. C. Britto/06-11-2006","R. C. Britto","2006","09","10","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028263",NA,NA,NA,"133",NA,NA,"Planta trepadeira, flores bastante grandes e vistosas de coloração vinácea, violeta e branca, anteras amarelas e frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2018-03-14 14:30:33-03","MBML","MBML-HERBARIO","28118",NA,"Plantae","Passifloraceae","Passiflora","sidifolia","Passiflora sidifolia",NA,"D.C. Imig/10-01-2017","R. C. Britto","2006","02","26","Brasil","Espírito Santo","Itaguaçu","Areia Branca","-40.964167","-19.748333","40W57'51","19S44'54","MBML028118",NA,NA,NA,"8",NA,NA,"Planta trepadeira, borda de capoeira margens do córrego Areia Branca, próximo a cachoeira, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2018-03-14 14:30:33-03","MBML","MBML-HERBARIO","23558",NA,"Plantae","Piperaceae","Peperomia",NA,"Peperomia",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023558",NA,NA,NA,"852",NA,NA,"Rupestre, inflorescência verde, folhas com adaxial verde escuro e abaxial verde claro com nervuras roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-14 11:50:04-03","MBML","MBML-HERBARIO","46956",NA,"Plantae","Piperaceae","Peperomia",NA,"Peperomia",NA,NA,"A. P. Fontana; K.A. Brahim & L.C. Bissoli","2007","06","06","Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Fundo de Vale","-40.973333","-19.747778","40W58'24","19S44'52","MBML046956",NA,NA,NA,"3490",NA,NA,"Epífita na sombra. Inflorescência verde. Projeto CORES - Conservação das Orquídeas em risco de extinção",NA,NA,NA,"1280","1280",NA,NA,NA,NA,NA,NA,NA
"405","2018-03-14 14:30:33-03","MBML","MBML-HERBARIO","24433",NA,"Plantae","Piperaceae","Peperomia","alata","Peperomia alata",NA,"V.B. Sarnaglia Jr./2012","A. P. Fontana; et al","2005","04","23","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML024433",NA,NA,NA,"1385",NA,NA,"Rupestre, umbrófila, infl. Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2018-03-14 14:30:34-03","MBML","MBML-HERBARIO","28286",NA,"Plantae","Piperaceae","Peperomia","rubricaulis","Peperomia rubricaulis",NA,"D. Monteiro/Março-2008","R. C. Britto","2006","09","09","Brasil","Espírito Santo","Itaguaçu","Cachoeirão","-40.934722","-19.751111","40W56'5","19S45'4","MBML028286",NA,NA,NA,"127",NA,NA,"Planta herbácea, rupestre em plena sombra caule e pedunculo marron, espiga verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2018-07-16 11:40:18-03","MBML","MBML-HERBARIO","23551",NA,"Plantae","Lauraceae","Persea",NA,"Persea",NA,NA,"A. P. Fontana; et al","2004","04","10","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389","40W58'52","19S44'29","MBML023551",NA,NA,NA,"861",NA,NA,"Arbusto 2m. Frutos verdes, cálice vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
