"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","year","month","day","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","dayIdentified","class","relatedCatalogItem"
"236","2020-03-06 15:30:40-03","UFES","SAMES","3277","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Saranthe","composita","Saranthe composita","(Link) K. Schum.","Saka,M.N.",NA,NA,"Giaretta,A.O.; Menezes,L.F.T.;Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.","173","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Mata em afloramento graníitico localizado na vertente oeste da Pedra do Elefante, com elevação de 165m.","-40.4006004333496","-18.710599899292","42400",NA,"Planta de botões verde-amarelados.","auto","2008","01","12",NA,NA,NA,NA,"SAMES03277",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-03-06 15:31:18-03","UFES","SAMES","4623","PreservedSpecimen","Plantae",NA,NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,NA,NA,"Menezes,L.F.T.; Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.;Giaretta,A.O.","1820","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Mata em afloramento granítico localizado na vertente oeste.","-40.4006004333496","-18.710599899292","42400",NA,"Flores amareladas. Habito: Arbusto","auto","2008","01","12",NA,NA,NA,NA,"SAMES04623",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-03-06 15:31:53-03","UFES","SAMES","5559","PreservedSpecimen","Plantae",NA,NA,"Talinaceae","Talinum","paniculatum","Talinum paniculatum","(Jacq.) Gaertn.",NA,NA,NA,"Giaretta,A.O.; Menezes,L.F.T.;Souza,M.C.;Monteiro,R.F.;Saavedra,M.M.","172","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Mata em afloramento granítico localizado na vertente oeste.","-40.4006004333496","-18.710599899292","42400",NA,"Com flores rosas e frutos verdes. Possui caule vinoso. Habito: Erva","auto","2008","01","12",NA,NA,NA,NA,"SAMES05559",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-03-06 15:31:28-03","UFES","SAMES","6682","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Hemionitis","tomentosa","Hemionitis tomentosa","(Lam.) Raddi",NA,NA,NA,"Coelho,R.; Fanticelle,B.S.;Scheidegger,A.F.A.;Menezes,L.F.T.","402","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Morro Incilberg atrás da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Interior de moita sobre pedra.","auto","2014","05","02",NA,NA,NA,NA,"SAMES06682",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-03-06 15:30:51-03","UFES","SAMES","3658","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","brejoensis","Eugenia brejoensis","Mazine","M.C.Souza.","2019","09","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2121","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Na beira da estrada subindo a Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Arbusto de 3m de altura, com frutos.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES03658",NA,NA,NA,NA,NA,"05",NA,NA
"241","2020-03-06 15:30:16-03","UFES","SAMES","2397","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga",NA,"Inga",NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2118","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Na beira da estrada subindo a Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 8m de altura, com frutos maduros.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES02397",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-03-06 15:30:41-03","UFES","SAMES","3380","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia",NA,"Miconia",NA,NA,NA,NA,"Menezes,L.F.T.","2150","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 4m de altura, com botões florais e frutos jovens.","auto","2014","05","05",NA,NA,NA,NA,"SAMES03380",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-03-06 15:29:39-03","UFES","SAMES","1082","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea",NA,"Vriesea",NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2130","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Planta epífita, em bosque no alto de pedra. Flores avermelhadas e amarelas.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES01082",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-03-06 15:26:13-03","UFES","SAMES","6662","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella",NA,"Selaginella",NA,NA,NA,NA,"Coelho,R.","390","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2014","05","02",NA,NA,NA,NA,"SAMES06662",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-03-06 15:26:02-03","UFES","SAMES","1741","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Randia",NA,"Randia",NA,"Zorzanelli,J.P.F.","2016","09","Coelho,R.",NA,"Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2014","05","02",NA,NA,NA,NA,"SAMES01741",NA,NA,NA,NA,NA,"06",NA,NA
"246","2020-03-06 15:29:43-03","UFES","SAMES","7951","PreservedSpecimen","Plantae",NA,NA,"Cactaceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.","2152","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Planta herbáceae, com botões florais.","auto","2014","05","05",NA,NA,NA,NA,"SAMES07951",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-03-06 15:29:04-03","UFES","SAMES","8341","PreservedSpecimen",NA,NA,NA,"Indet",NA,NA,NA,NA,NA,NA,NA,"Coelho,R.","385","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 5m, frutos amarelos.","auto","2014","05","02",NA,NA,NA,NA,"SAMES08341",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-03-06 15:29:04-03","UFES","SAMES","6097","PreservedSpecimen",NA,NA,NA,"Indet",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.","2151","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Com flores brancas. Habito: Árvore","auto","2014","05","05",NA,NA,NA,NA,"SAMES06097",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-03-06 15:29:54-03","UFES","SAMES","4696","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria",NA,"Scleria",NA,"Ribeiro,ARO","2018","09","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2136","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Planta com flor e fruto. Alto de pedra. Área aberta.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES04696",NA,NA,NA,NA,NA,"28",NA,NA
"250","2020-03-06 15:30:45-03","UFES","SAMES","3451","PreservedSpecimen","Plantae",NA,NA,"Meliaceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.","2147","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 9m de altura com frutos passados.","auto","2014","05","05",NA,NA,NA,NA,"SAMES03451",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-03-06 15:30:01-03","UFES","SAMES","2051","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.","2148","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 9m de altura com frutos abertos.","auto","2014","05","05",NA,NA,NA,NA,"SAMES02051",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-03-06 15:24:52-03","UFES","SAMES","4695","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora",NA,"Rhynchospora",NA,"Ribeiro,ARO","2018","09","Coelho,R.","389","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2014","05","02",NA,NA,NA,NA,"SAMES04695",NA,NA,NA,NA,NA,"28",NA,NA
"253","2020-03-06 15:25:20-03","UFES","SAMES","1748","PreservedSpecimen","Plantae",NA,NA,"Malvaceae",NA,NA,NA,NA,"Fiaschi,P.",NA,NA,"Coelho,R.","386","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2014","05","02",NA,NA,NA,NA,"SAMES01748",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-03-06 15:31:13-03","UFES","SAMES","1216","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","plantaginea","Prescottia plantaginea","Lindl.",NA,NA,NA,"Pinto Junior, H.V.","205","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Herbácea habitando ilha de vegetação em afloramento rochoso; folhas verdes; inflorescência com flores diminutas; sol pleno; rara.","auto","2015","06","25",NA,NA,NA,NA,"SAMES01216",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-03-06 15:30:20-03","UFES","SAMES","2547","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senegalia","kallunkiae","Senegalia kallunkiae","(J.W.Grimes & Barneby) Seigler & Ebinger","Silva,L.A.","2015","09","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2134","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 12m de altura, com frutos.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES02547",NA,NA,NA,NA,NA,"08",NA,NA
"256","2020-03-06 15:29:32-03","UFES","SAMES","735","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia",NA,"Bignonia",NA,"Ribeiro,R.S.","2019","09","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2137","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Planta trepadeira com flores brancas.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES00735",NA,NA,NA,NA,NA,"06",NA,NA
"257","2020-03-06 15:30:01-03","UFES","SAMES","1850","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum",NA,"Erythroxylum",NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2131","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Arbusto de flores brancas na borda da vegetação.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES01850",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-03-06 15:29:11-03","UFES","SAMES","276","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2133","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Planta trepadeira, com flores e frutos.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES00276",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-03-06 15:30:56-03","UFES","SAMES","3938","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","uniflora","Eugenia uniflora","L.",NA,NA,NA,"Menezes,L.F.T.","2149","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. NULL.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 3m de altura com flores brancas.","auto","2014","05","05",NA,NA,NA,NA,"SAMES03938",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-03-06 15:24:17-03","UFES","SAMES","5698","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia",NA,"Anemia",NA,NA,NA,NA,"Coelho,R.","388","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Sobre pequena camada de terra sobre pedra.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2014","05","02",NA,NA,NA,NA,"SAMES05698",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-03-06 15:31:53-03","UFES","SAMES","5612","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Stachytarpheta","crassifolia","Stachytarpheta crassifolia","Schrad.","Fanticelle,B.S.","2014","07","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2122","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Com flores roxas. Desenvolvendo-se em área aberta, em solo raso e úmido, no topo da Pedra do Elefante. Habito: Arbusto","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES05612",NA,NA,NA,NA,NA,"11",NA,NA
"262","2020-03-06 15:29:27-03","UFES","SAMES","628","PreservedSpecimen","Plantae",NA,NA,"Asteraceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2132","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Arbusto de até 1m, com flores brancas.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES00628",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-03-06 15:30:20-03","UFES","SAMES","2531","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Senna",NA,"Senna",NA,"Silva,L.A.",NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2123","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Árvoreta de 4m de altura, com flores amarelas. Topo da pedra do Elefante.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES02531",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-03-06 15:29:39-03","UFES","SAMES","943","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Orthophytum","foliosum","Orthophytum foliosum","L.B.Sm.","R.C.Forzza","2019","09","Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2129","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Planta terrestre desenvolvendo-se em bosque, no topo de pedra.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES00943",NA,NA,NA,NA,NA,"03",NA,NA
"265","2020-03-06 15:30:06-03","UFES","SAMES","2130","PreservedSpecimen","Plantae",NA,NA,"Fabaceae",NA,NA,NA,"Ducke",NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2116","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 9m de altura, com frutos verdes. Floresta ao pé da Pedra do Elefante.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES02130",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-03-06 15:31:38-03","UFES","SAMES","6648","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2120","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Árvore de 7m de altura, com flores amarelas.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES06648",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-03-06 15:29:39-03","UFES","SAMES","1083","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea",NA,"Vriesea",NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2126","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Planta epífita, com flores. Alto da Pedra do Elefante dentro do bosque.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES01083",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-03-06 15:31:23-03","UFES","SAMES","1745","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae",NA,NA,NA,NA,"Fiaschi,P.",NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2119","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Arbusto de 3m de altura, com flores brancas. Topo da Pedra do Elefante.","auto","2014","05","02",NA,NA,NA,NA,"SAMES01745",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-03-06 15:30:41-03","UFES","SAMES","3702","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae",NA,NA,NA,NA,NA,NA,NA,"Menezes,L.F.T.; Fanticelle,B.S.;Coelho,R.;Scheidegger,A.F.A.","2115","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Topo da Pedra do Elefante.","-40.4006004333496","-18.710599899292","42400",NA,"Arbusto de 3m de altura, com flores roxas e botões florais. Desenvolvendo-se em solo raso, sobre pedras.","auto",NA,NA,NA,NA,NA,NA,NA,"SAMES03702",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-03-06 15:29:10-03","UFES","SAMES","87","PreservedSpecimen","Plantae",NA,NA,"Amaryllidaceae","Hippeastrum","reticulatum","Hippeastrum reticulatum","Herb.","Giaretta,A.;Rossini,J.","2010","11","Monteiro,M.M.; Giaretta,A.O.;Cruz,T.S.;Fanticelle,B.S.","5","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação de bordo de mata, adjacente à estrada principal da vila de Itaúnas.Mata seca.PEI.","-40.4006004333496","-18.710599899292","42400",NA,"Planta herbácea com flores lilás, frutos verdes e bulbo albo. Habitat: Vegetação de bordo de mata, adjacente à estrada principal da vila de Itaúnas.Mata seca.PEI","auto","2008","06","14",NA,NA,NA,NA,"SAMES00087",NA,NA,NA,NA,NA,"04",NA,NA
"271","2020-03-06 15:24:18-03","UFES","SAMES","243","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","tomentosa","Anemia tomentosa","(Sav.) Sw.","Ribeiro, M.","2019","10","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","418","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES00243",NA,NA,NA,NA,NA,"02",NA,NA
"272","2020-03-06 15:24:13-03","UFES","SAMES","6109","PreservedSpecimen",NA,NA,NA,"Indet",NA,NA,NA,NA,NA,NA,NA,"Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","421","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES06109",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-03-06 15:25:57-03","UFES","SAMES","5900","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","collina","Doryopteris collina","(Raddi) J.Sm.","Smith-Braga","2017","12","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","426","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05900",NA,NA,NA,NA,NA,"05",NA,NA
"274","2020-03-06 15:25:17-03","UFES","SAMES","3022","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima",NA,"Byrsonima",NA,"Barros,P.H.D.","2017","07","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","425","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES03022",NA,NA,NA,NA,NA,"13",NA,NA
"275","2020-03-06 15:26:13-03","UFES","SAMES","5962","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella",NA,"Selaginella",NA,NA,NA,NA,"Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","419","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05962",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-03-06 15:24:17-03","UFES","SAMES","242","PreservedSpecimen","Plantae",NA,NA,"Anemiaceae","Anemia","luetzelburgii","Anemia luetzelburgii","Rosenst.","Ribeiro, M.","2019","10","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","429","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES00242",NA,NA,NA,NA,NA,"02",NA,NA
"277","2020-03-06 15:31:18-03","UFES","SAMES","6108","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","rotundifolia","Peperomia rotundifolia","(L.) Kunth","A,Melo.","2020","01","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","424","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,"Em galho seco na borda de um formação arbórea. Habito: Epífita","auto","2015","04","06",NA,NA,NA,NA,"SAMES06108",NA,NA,NA,NA,NA,"13",NA,NA
"278","2020-03-06 15:29:38-03","UFES","SAMES","942","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Alcantarea","trepida","Alcantarea trepida","Versieux & Wand.","Forzza,R.C.","2017","09","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","422","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,"Sobre pedra na vertente sul.","auto","2015","04","06",NA,NA,NA,NA,"SAMES00942",NA,NA,NA,NA,NA,"03",NA,NA
"279","2020-03-06 15:25:54-03","UFES","SAMES","5945","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Serpocaulon","triseriale","Serpocaulon triseriale","(Sw.) A.R.Sm.",NA,NA,NA,"Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","428","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05945",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-03-06 15:25:57-03","UFES","SAMES","5901","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Doryopteris","collina","Doryopteris collina","(Raddi) J.Sm.","Smith-Braga","2017","12","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","420","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05901",NA,NA,NA,NA,NA,"05",NA,NA
"281","2020-03-06 15:25:46-03","UFES","SAMES","5995","PreservedSpecimen","Plantae",NA,NA,"Osmundaceae","Osmunda",NA,"Osmunda",NA,NA,NA,NA,"Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","427","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05995",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-03-06 15:25:54-03","UFES","SAMES","5943","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Pleopeltis",NA,"Pleopeltis",NA,"Smi","2017","12","Coelho,R.; Fanticelle,B.S.;PintoJunior,H.V.;Ribeiro,I.F.","431","Brasil","Espírito Santo","Nova Venécia","Pedra do Elefante. Vegetação no alto de inselberg.","-40.4006004333496","-18.710599899292","42400",NA,NA,"auto","2015","04","06",NA,NA,NA,NA,"SAMES05943",NA,NA,NA,NA,NA,"06",NA,NA
